,intersection_id,tollgate_id,time_window,avg_travel_time,time,date,hour,weekday,nummin
7975,B,1,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",108.23,2016-10-17 09:20:00,2016-10-17,09:20:00,0,29
7976,B,1,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",122.42,2016-10-17 09:40:00,2016-10-17,09:40:00,0,30
7977,B,1,"[2016-10-17 10:00:00,2016-10-17 10:20:00)",161.91,2016-10-17 10:00:00,2016-10-17,10:00:00,0,31
7978,B,1,"[2016-10-17 10:20:00,2016-10-17 10:40:00)",88.98,2016-10-17 10:20:00,2016-10-17,10:20:00,0,32
7979,B,1,"[2016-10-17 10:40:00,2016-10-17 11:00:00)",117.85,2016-10-17 10:40:00,2016-10-17,10:40:00,0,33
7980,B,1,"[2016-10-17 11:00:00,2016-10-17 11:20:00)",148.25,2016-10-17 11:00:00,2016-10-17,11:00:00,0,34
7981,B,1,"[2016-10-17 11:20:00,2016-10-17 11:40:00)",102.55,2016-10-17 11:20:00,2016-10-17,11:20:00,0,35
7982,B,1,"[2016-10-17 11:40:00,2016-10-17 12:00:00)",100.05,2016-10-17 11:40:00,2016-10-17,11:40:00,0,36
7983,B,1,"[2016-10-17 12:00:00,2016-10-17 12:20:00)",131.03,2016-10-17 12:00:00,2016-10-17,12:00:00,0,37
7984,B,1,"[2016-10-17 12:20:00,2016-10-17 12:40:00)",104.69,2016-10-17 12:20:00,2016-10-17,12:20:00,0,38
7985,B,1,"[2016-10-17 12:40:00,2016-10-17 13:00:00)",98.69,2016-10-17 12:40:00,2016-10-17,12:40:00,0,39
7986,B,1,"[2016-10-17 13:00:00,2016-10-17 13:20:00)",109.77,2016-10-17 13:00:00,2016-10-17,13:00:00,0,40
7987,B,1,"[2016-10-17 13:20:00,2016-10-17 13:40:00)",111.03,2016-10-17 13:20:00,2016-10-17,13:20:00,0,41
7988,B,1,"[2016-10-17 13:40:00,2016-10-17 14:00:00)",134.56,2016-10-17 13:40:00,2016-10-17,13:40:00,0,42
7989,B,1,"[2016-10-17 14:00:00,2016-10-17 14:20:00)",99.41,2016-10-17 14:00:00,2016-10-17,14:00:00,0,43
7990,B,1,"[2016-10-17 14:20:00,2016-10-17 14:40:00)",147.23,2016-10-17 14:20:00,2016-10-17,14:20:00,0,44
7991,B,1,"[2016-10-17 14:40:00,2016-10-17 15:00:00)",120.55,2016-10-17 14:40:00,2016-10-17,14:40:00,0,45
7992,B,1,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",151.21,2016-10-17 15:00:00,2016-10-17,15:00:00,0,46
7993,B,1,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",138.69,2016-10-17 15:20:00,2016-10-17,15:20:00,0,47
7994,B,1,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",76.92,2016-10-17 15:40:00,2016-10-17,15:40:00,0,48
7995,B,1,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",134.99,2016-10-17 16:00:00,2016-10-17,16:00:00,0,49
7996,B,1,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",136.45,2016-10-17 16:20:00,2016-10-17,16:20:00,0,50
7997,B,1,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",82.56,2016-10-17 17:00:00,2016-10-17,17:00:00,0,52
7998,B,1,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",130.78,2016-10-17 17:20:00,2016-10-17,17:20:00,0,53
7999,B,1,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",177.36,2016-10-17 17:40:00,2016-10-17,17:40:00,0,54
8000,B,1,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",98.47,2016-10-17 18:20:00,2016-10-17,18:20:00,0,56
8001,B,1,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",142.19,2016-10-17 18:40:00,2016-10-17,18:40:00,0,57
8002,B,1,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",130.7,2016-10-17 19:00:00,2016-10-17,19:00:00,0,58
8003,B,1,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",99.04,2016-10-17 19:40:00,2016-10-17,19:40:00,0,60
8004,B,1,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",172.53,2016-10-17 20:20:00,2016-10-17,20:20:00,0,62
8005,B,1,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",89.99,2016-10-17 20:40:00,2016-10-17,20:40:00,0,63
8006,B,1,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",119.02,2016-10-17 21:00:00,2016-10-17,21:00:00,0,64
8007,B,1,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",136.78,2016-10-17 22:20:00,2016-10-17,22:20:00,0,68
8008,B,1,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",97.54,2016-10-17 23:20:00,2016-10-17,23:20:00,0,71
8009,A,3,"[2016-07-19 01:20:00,2016-07-19 01:40:00)",94.57,2016-07-19 01:20:00,2016-07-19,01:20:00,1,5
8010,A,3,"[2016-07-19 02:20:00,2016-07-19 02:40:00)",77.61,2016-07-19 02:20:00,2016-07-19,02:20:00,1,8
8011,A,3,"[2016-07-19 03:00:00,2016-07-19 03:20:00)",93.09,2016-07-19 03:00:00,2016-07-19,03:00:00,1,10
8012,A,3,"[2016-07-19 04:40:00,2016-07-19 05:00:00)",91.61,2016-07-19 04:40:00,2016-07-19,04:40:00,1,15
8013,A,3,"[2016-07-19 05:20:00,2016-07-19 05:40:00)",168.36,2016-07-19 05:20:00,2016-07-19,05:20:00,1,17
8014,A,3,"[2016-07-19 06:00:00,2016-07-19 06:20:00)",124.66,2016-07-19 06:00:00,2016-07-19,06:00:00,1,19
8015,A,3,"[2016-07-19 06:20:00,2016-07-19 06:40:00)",89.85,2016-07-19 06:20:00,2016-07-19,06:20:00,1,20
8016,A,3,"[2016-07-19 06:40:00,2016-07-19 07:00:00)",180.02,2016-07-19 06:40:00,2016-07-19,06:40:00,1,21
8017,A,3,"[2016-07-19 07:00:00,2016-07-19 07:20:00)",101.39,2016-07-19 07:00:00,2016-07-19,07:00:00,1,22
8018,A,3,"[2016-07-19 07:20:00,2016-07-19 07:40:00)",124.29,2016-07-19 07:20:00,2016-07-19,07:20:00,1,23
8019,A,3,"[2016-07-19 07:40:00,2016-07-19 08:00:00)",155.49,2016-07-19 07:40:00,2016-07-19,07:40:00,1,24
8020,A,3,"[2016-07-19 08:00:00,2016-07-19 08:20:00)",137.38,2016-07-19 08:00:00,2016-07-19,08:00:00,1,25
8021,A,3,"[2016-07-19 08:20:00,2016-07-19 08:40:00)",165.48,2016-07-19 08:20:00,2016-07-19,08:20:00,1,26
8022,A,3,"[2016-07-19 08:40:00,2016-07-19 09:00:00)",136.68,2016-07-19 08:40:00,2016-07-19,08:40:00,1,27
8023,A,3,"[2016-07-19 09:00:00,2016-07-19 09:20:00)",192.68,2016-07-19 09:00:00,2016-07-19,09:00:00,1,28
8024,A,3,"[2016-07-19 09:20:00,2016-07-19 09:40:00)",159.78,2016-07-19 09:20:00,2016-07-19,09:20:00,1,29
8025,A,3,"[2016-07-19 09:40:00,2016-07-19 10:00:00)",129.28,2016-07-19 09:40:00,2016-07-19,09:40:00,1,30
8026,A,3,"[2016-07-19 10:00:00,2016-07-19 10:20:00)",99.04,2016-07-19 10:00:00,2016-07-19,10:00:00,1,31
8027,A,3,"[2016-07-19 10:20:00,2016-07-19 10:40:00)",129.3,2016-07-19 10:20:00,2016-07-19,10:20:00,1,32
8028,A,3,"[2016-07-19 10:40:00,2016-07-19 11:00:00)",121.1,2016-07-19 10:40:00,2016-07-19,10:40:00,1,33
8029,A,3,"[2016-07-19 11:00:00,2016-07-19 11:20:00)",104.79,2016-07-19 11:00:00,2016-07-19,11:00:00,1,34
8030,A,3,"[2016-07-19 11:20:00,2016-07-19 11:40:00)",82.08,2016-07-19 11:20:00,2016-07-19,11:20:00,1,35
8031,A,3,"[2016-07-19 11:40:00,2016-07-19 12:00:00)",86.68,2016-07-19 11:40:00,2016-07-19,11:40:00,1,36
8032,A,3,"[2016-07-19 12:00:00,2016-07-19 12:20:00)",108.73,2016-07-19 12:00:00,2016-07-19,12:00:00,1,37
8033,A,3,"[2016-07-19 12:20:00,2016-07-19 12:40:00)",95.43,2016-07-19 12:20:00,2016-07-19,12:20:00,1,38
8034,A,3,"[2016-07-19 12:40:00,2016-07-19 13:00:00)",96.38,2016-07-19 12:40:00,2016-07-19,12:40:00,1,39
8035,A,3,"[2016-07-19 13:00:00,2016-07-19 13:20:00)",99.29,2016-07-19 13:00:00,2016-07-19,13:00:00,1,40
8036,A,3,"[2016-07-19 13:20:00,2016-07-19 13:40:00)",93.23,2016-07-19 13:20:00,2016-07-19,13:20:00,1,41
8037,A,3,"[2016-07-19 13:40:00,2016-07-19 14:00:00)",102.92,2016-07-19 13:40:00,2016-07-19,13:40:00,1,42
8038,A,3,"[2016-07-19 14:00:00,2016-07-19 14:20:00)",96.92,2016-07-19 14:00:00,2016-07-19,14:00:00,1,43
8039,A,3,"[2016-07-19 14:20:00,2016-07-19 14:40:00)",101.41,2016-07-19 14:20:00,2016-07-19,14:20:00,1,44
8040,A,3,"[2016-07-19 14:40:00,2016-07-19 15:00:00)",100.74,2016-07-19 14:40:00,2016-07-19,14:40:00,1,45
8041,A,3,"[2016-07-19 15:00:00,2016-07-19 15:20:00)",106.76,2016-07-19 15:00:00,2016-07-19,15:00:00,1,46
8042,A,3,"[2016-07-19 15:20:00,2016-07-19 15:40:00)",102.51,2016-07-19 15:20:00,2016-07-19,15:20:00,1,47
8043,A,3,"[2016-07-19 15:40:00,2016-07-19 16:00:00)",112.32,2016-07-19 15:40:00,2016-07-19,15:40:00,1,48
8044,A,3,"[2016-07-19 16:00:00,2016-07-19 16:20:00)",126.61,2016-07-19 16:00:00,2016-07-19,16:00:00,1,49
8045,A,3,"[2016-07-19 16:20:00,2016-07-19 16:40:00)",95.45,2016-07-19 16:20:00,2016-07-19,16:20:00,1,50
8046,A,3,"[2016-07-19 16:40:00,2016-07-19 17:00:00)",116.14,2016-07-19 16:40:00,2016-07-19,16:40:00,1,51
8047,A,3,"[2016-07-19 17:00:00,2016-07-19 17:20:00)",182.46,2016-07-19 17:00:00,2016-07-19,17:00:00,1,52
8048,A,3,"[2016-07-19 17:20:00,2016-07-19 17:40:00)",114.1,2016-07-19 17:20:00,2016-07-19,17:20:00,1,53
8049,A,3,"[2016-07-19 17:40:00,2016-07-19 18:00:00)",102.47,2016-07-19 17:40:00,2016-07-19,17:40:00,1,54
8050,A,3,"[2016-07-19 18:00:00,2016-07-19 18:20:00)",99.14,2016-07-19 18:00:00,2016-07-19,18:00:00,1,55
8051,A,3,"[2016-07-19 18:20:00,2016-07-19 18:40:00)",109.12,2016-07-19 18:20:00,2016-07-19,18:20:00,1,56
8052,A,3,"[2016-07-19 18:40:00,2016-07-19 19:00:00)",132.73,2016-07-19 18:40:00,2016-07-19,18:40:00,1,57
8053,A,3,"[2016-07-19 19:00:00,2016-07-19 19:20:00)",108.42,2016-07-19 19:00:00,2016-07-19,19:00:00,1,58
8054,A,3,"[2016-07-19 19:20:00,2016-07-19 19:40:00)",121.27,2016-07-19 19:20:00,2016-07-19,19:20:00,1,59
8055,A,3,"[2016-07-19 19:40:00,2016-07-19 20:00:00)",128.92,2016-07-19 19:40:00,2016-07-19,19:40:00,1,60
8056,A,3,"[2016-07-19 20:00:00,2016-07-19 20:20:00)",113.02,2016-07-19 20:00:00,2016-07-19,20:00:00,1,61
8057,A,3,"[2016-07-19 20:20:00,2016-07-19 20:40:00)",105.55,2016-07-19 20:20:00,2016-07-19,20:20:00,1,62
8058,A,3,"[2016-07-19 20:40:00,2016-07-19 21:00:00)",106.33,2016-07-19 20:40:00,2016-07-19,20:40:00,1,63
8059,A,3,"[2016-07-19 21:00:00,2016-07-19 21:20:00)",115.59,2016-07-19 21:00:00,2016-07-19,21:00:00,1,64
8060,A,3,"[2016-07-19 21:20:00,2016-07-19 21:40:00)",106.2,2016-07-19 21:20:00,2016-07-19,21:20:00,1,65
8061,A,3,"[2016-07-19 22:00:00,2016-07-19 22:20:00)",141.25,2016-07-19 22:00:00,2016-07-19,22:00:00,1,67
8062,A,3,"[2016-07-19 22:20:00,2016-07-19 22:40:00)",87.91,2016-07-19 22:20:00,2016-07-19,22:20:00,1,68
8063,A,3,"[2016-07-19 23:40:00,2016-07-20 00:00:00)",85.08,2016-07-19 23:40:00,2016-07-19,23:40:00,1,72
8064,A,3,"[2016-07-20 00:00:00,2016-07-20 00:20:00)",81.05,2016-07-20 00:00:00,2016-07-20,00:00:00,2,1
8065,A,3,"[2016-07-20 00:20:00,2016-07-20 00:40:00)",62.65,2016-07-20 00:20:00,2016-07-20,00:20:00,2,2
8066,A,3,"[2016-07-20 01:20:00,2016-07-20 01:40:00)",93.17,2016-07-20 01:20:00,2016-07-20,01:20:00,2,5
8067,A,3,"[2016-07-20 01:40:00,2016-07-20 02:00:00)",107.07,2016-07-20 01:40:00,2016-07-20,01:40:00,2,6
8068,A,3,"[2016-07-20 02:20:00,2016-07-20 02:40:00)",82.09,2016-07-20 02:20:00,2016-07-20,02:20:00,2,8
8069,A,3,"[2016-07-20 03:20:00,2016-07-20 03:40:00)",99.87,2016-07-20 03:20:00,2016-07-20,03:20:00,2,11
8070,A,3,"[2016-07-20 04:00:00,2016-07-20 04:20:00)",144.06,2016-07-20 04:00:00,2016-07-20,04:00:00,2,13
8071,A,3,"[2016-07-20 04:20:00,2016-07-20 04:40:00)",77.24,2016-07-20 04:20:00,2016-07-20,04:20:00,2,14
8072,A,3,"[2016-07-20 05:20:00,2016-07-20 05:40:00)",99.32,2016-07-20 05:20:00,2016-07-20,05:20:00,2,17
8073,A,3,"[2016-07-20 05:40:00,2016-07-20 06:00:00)",151.55,2016-07-20 05:40:00,2016-07-20,05:40:00,2,18
8074,A,3,"[2016-07-20 06:00:00,2016-07-20 06:20:00)",97.48,2016-07-20 06:00:00,2016-07-20,06:00:00,2,19
8075,A,3,"[2016-07-20 06:40:00,2016-07-20 07:00:00)",81.85,2016-07-20 06:40:00,2016-07-20,06:40:00,2,21
8076,A,3,"[2016-07-20 07:00:00,2016-07-20 07:20:00)",142.06,2016-07-20 07:00:00,2016-07-20,07:00:00,2,22
8077,A,3,"[2016-07-20 07:20:00,2016-07-20 07:40:00)",138.41,2016-07-20 07:20:00,2016-07-20,07:20:00,2,23
8078,A,3,"[2016-07-20 07:40:00,2016-07-20 08:00:00)",128.13,2016-07-20 07:40:00,2016-07-20,07:40:00,2,24
8079,A,3,"[2016-07-20 08:00:00,2016-07-20 08:20:00)",140.36,2016-07-20 08:00:00,2016-07-20,08:00:00,2,25
8080,A,3,"[2016-07-20 08:20:00,2016-07-20 08:40:00)",192.68,2016-07-20 08:20:00,2016-07-20,08:20:00,2,26
8081,A,3,"[2016-07-20 08:40:00,2016-07-20 09:00:00)",276.98,2016-07-20 08:40:00,2016-07-20,08:40:00,2,27
8082,A,3,"[2016-07-20 09:00:00,2016-07-20 09:20:00)",242.85,2016-07-20 09:00:00,2016-07-20,09:00:00,2,28
8083,A,3,"[2016-07-20 09:20:00,2016-07-20 09:40:00)",269.83,2016-07-20 09:20:00,2016-07-20,09:20:00,2,29
8084,A,3,"[2016-07-20 09:40:00,2016-07-20 10:00:00)",250.81,2016-07-20 09:40:00,2016-07-20,09:40:00,2,30
8085,A,3,"[2016-07-20 10:00:00,2016-07-20 10:20:00)",175.94,2016-07-20 10:00:00,2016-07-20,10:00:00,2,31
8086,A,3,"[2016-07-20 10:20:00,2016-07-20 10:40:00)",118.92,2016-07-20 10:20:00,2016-07-20,10:20:00,2,32
8087,A,3,"[2016-07-20 10:40:00,2016-07-20 11:00:00)",127.88,2016-07-20 10:40:00,2016-07-20,10:40:00,2,33
8088,A,3,"[2016-07-20 11:00:00,2016-07-20 11:20:00)",89.53,2016-07-20 11:00:00,2016-07-20,11:00:00,2,34
8089,A,3,"[2016-07-20 11:20:00,2016-07-20 11:40:00)",143.12,2016-07-20 11:20:00,2016-07-20,11:20:00,2,35
8090,A,3,"[2016-07-20 11:40:00,2016-07-20 12:00:00)",107.66,2016-07-20 11:40:00,2016-07-20,11:40:00,2,36
8091,A,3,"[2016-07-20 12:00:00,2016-07-20 12:20:00)",105.16,2016-07-20 12:00:00,2016-07-20,12:00:00,2,37
8092,A,3,"[2016-07-20 12:20:00,2016-07-20 12:40:00)",109.57,2016-07-20 12:20:00,2016-07-20,12:20:00,2,38
8093,A,3,"[2016-07-20 12:40:00,2016-07-20 13:00:00)",129.93,2016-07-20 12:40:00,2016-07-20,12:40:00,2,39
8094,A,3,"[2016-07-20 13:00:00,2016-07-20 13:20:00)",97.96,2016-07-20 13:00:00,2016-07-20,13:00:00,2,40
8095,A,3,"[2016-07-20 13:20:00,2016-07-20 13:40:00)",128.07,2016-07-20 13:20:00,2016-07-20,13:20:00,2,41
8096,A,3,"[2016-07-20 13:40:00,2016-07-20 14:00:00)",99.35,2016-07-20 13:40:00,2016-07-20,13:40:00,2,42
8097,A,3,"[2016-07-20 14:00:00,2016-07-20 14:20:00)",115.73,2016-07-20 14:00:00,2016-07-20,14:00:00,2,43
8098,A,3,"[2016-07-20 14:40:00,2016-07-20 15:00:00)",141.37,2016-07-20 14:40:00,2016-07-20,14:40:00,2,45
8099,A,3,"[2016-07-20 15:00:00,2016-07-20 15:20:00)",129.46,2016-07-20 15:00:00,2016-07-20,15:00:00,2,46
8100,A,3,"[2016-07-20 15:20:00,2016-07-20 15:40:00)",77.27,2016-07-20 15:20:00,2016-07-20,15:20:00,2,47
8101,A,3,"[2016-07-20 15:40:00,2016-07-20 16:00:00)",116.61,2016-07-20 15:40:00,2016-07-20,15:40:00,2,48
8102,A,3,"[2016-07-20 16:00:00,2016-07-20 16:20:00)",87.68,2016-07-20 16:00:00,2016-07-20,16:00:00,2,49
8103,A,3,"[2016-07-20 16:20:00,2016-07-20 16:40:00)",126.26,2016-07-20 16:20:00,2016-07-20,16:20:00,2,50
8104,A,3,"[2016-07-20 16:40:00,2016-07-20 17:00:00)",124.92,2016-07-20 16:40:00,2016-07-20,16:40:00,2,51
8105,A,3,"[2016-07-20 17:00:00,2016-07-20 17:20:00)",108.08,2016-07-20 17:00:00,2016-07-20,17:00:00,2,52
8106,A,3,"[2016-07-20 17:20:00,2016-07-20 17:40:00)",168.57,2016-07-20 17:20:00,2016-07-20,17:20:00,2,53
8107,A,3,"[2016-07-20 17:40:00,2016-07-20 18:00:00)",123.79,2016-07-20 17:40:00,2016-07-20,17:40:00,2,54
8108,A,3,"[2016-07-20 18:00:00,2016-07-20 18:20:00)",114.3,2016-07-20 18:00:00,2016-07-20,18:00:00,2,55
8109,A,3,"[2016-07-20 18:20:00,2016-07-20 18:40:00)",102.69,2016-07-20 18:20:00,2016-07-20,18:20:00,2,56
8110,A,3,"[2016-07-20 18:40:00,2016-07-20 19:00:00)",202.54,2016-07-20 18:40:00,2016-07-20,18:40:00,2,57
8111,A,3,"[2016-07-20 19:00:00,2016-07-20 19:20:00)",140.05,2016-07-20 19:00:00,2016-07-20,19:00:00,2,58
8112,A,3,"[2016-07-20 19:20:00,2016-07-20 19:40:00)",149.02,2016-07-20 19:20:00,2016-07-20,19:20:00,2,59
8113,A,3,"[2016-07-20 19:40:00,2016-07-20 20:00:00)",137.11,2016-07-20 19:40:00,2016-07-20,19:40:00,2,60
8114,A,3,"[2016-07-20 20:00:00,2016-07-20 20:20:00)",116.09,2016-07-20 20:00:00,2016-07-20,20:00:00,2,61
8115,A,3,"[2016-07-20 20:20:00,2016-07-20 20:40:00)",113.43,2016-07-20 20:20:00,2016-07-20,20:20:00,2,62
8116,A,3,"[2016-07-20 20:40:00,2016-07-20 21:00:00)",115.26,2016-07-20 20:40:00,2016-07-20,20:40:00,2,63
8117,A,3,"[2016-07-20 21:00:00,2016-07-20 21:20:00)",427.92,2016-07-20 21:00:00,2016-07-20,21:00:00,2,64
8118,A,3,"[2016-07-20 21:20:00,2016-07-20 21:40:00)",102.57,2016-07-20 21:20:00,2016-07-20,21:20:00,2,65
8119,A,3,"[2016-07-20 21:40:00,2016-07-20 22:00:00)",110.21,2016-07-20 21:40:00,2016-07-20,21:40:00,2,66
8120,A,3,"[2016-07-20 22:00:00,2016-07-20 22:20:00)",108.71,2016-07-20 22:00:00,2016-07-20,22:00:00,2,67
8121,A,3,"[2016-07-20 22:20:00,2016-07-20 22:40:00)",88.03,2016-07-20 22:20:00,2016-07-20,22:20:00,2,68
8122,A,3,"[2016-07-20 22:40:00,2016-07-20 23:00:00)",145.52,2016-07-20 22:40:00,2016-07-20,22:40:00,2,69
8123,A,3,"[2016-07-20 23:20:00,2016-07-20 23:40:00)",98.78,2016-07-20 23:20:00,2016-07-20,23:20:00,2,71
8124,A,3,"[2016-07-20 23:40:00,2016-07-21 00:00:00)",80.57,2016-07-20 23:40:00,2016-07-20,23:40:00,2,72
8125,A,3,"[2016-07-21 00:00:00,2016-07-21 00:20:00)",82.98,2016-07-21 00:00:00,2016-07-21,00:00:00,3,1
8126,A,3,"[2016-07-21 00:20:00,2016-07-21 00:40:00)",95.15,2016-07-21 00:20:00,2016-07-21,00:20:00,3,2
8127,A,3,"[2016-07-21 03:20:00,2016-07-21 03:40:00)",75.54,2016-07-21 03:20:00,2016-07-21,03:20:00,3,11
8128,A,3,"[2016-07-21 04:00:00,2016-07-21 04:20:00)",90.69,2016-07-21 04:00:00,2016-07-21,04:00:00,3,13
8129,A,3,"[2016-07-21 05:20:00,2016-07-21 05:40:00)",88.4,2016-07-21 05:20:00,2016-07-21,05:20:00,3,17
8130,A,3,"[2016-07-21 05:40:00,2016-07-21 06:00:00)",133.45,2016-07-21 05:40:00,2016-07-21,05:40:00,3,18
8131,A,3,"[2016-07-21 06:20:00,2016-07-21 06:40:00)",94.82,2016-07-21 06:20:00,2016-07-21,06:20:00,3,20
8132,A,3,"[2016-07-21 06:40:00,2016-07-21 07:00:00)",73.19,2016-07-21 06:40:00,2016-07-21,06:40:00,3,21
8133,A,3,"[2016-07-21 07:00:00,2016-07-21 07:20:00)",186.26,2016-07-21 07:00:00,2016-07-21,07:00:00,3,22
8134,A,3,"[2016-07-21 07:20:00,2016-07-21 07:40:00)",252.86,2016-07-21 07:20:00,2016-07-21,07:20:00,3,23
8135,A,3,"[2016-07-21 07:40:00,2016-07-21 08:00:00)",189.6,2016-07-21 07:40:00,2016-07-21,07:40:00,3,24
8136,A,3,"[2016-07-21 08:00:00,2016-07-21 08:20:00)",160.08,2016-07-21 08:00:00,2016-07-21,08:00:00,3,25
8137,A,3,"[2016-07-21 08:20:00,2016-07-21 08:40:00)",151.1,2016-07-21 08:20:00,2016-07-21,08:20:00,3,26
8138,A,3,"[2016-07-21 08:40:00,2016-07-21 09:00:00)",194.58,2016-07-21 08:40:00,2016-07-21,08:40:00,3,27
8139,A,3,"[2016-07-21 10:40:00,2016-07-21 11:00:00)",156.84,2016-07-21 10:40:00,2016-07-21,10:40:00,3,33
8140,A,3,"[2016-07-21 11:00:00,2016-07-21 11:20:00)",124.16,2016-07-21 11:00:00,2016-07-21,11:00:00,3,34
8141,A,3,"[2016-07-21 11:20:00,2016-07-21 11:40:00)",101.43,2016-07-21 11:20:00,2016-07-21,11:20:00,3,35
8142,A,3,"[2016-07-21 11:40:00,2016-07-21 12:00:00)",79.98,2016-07-21 11:40:00,2016-07-21,11:40:00,3,36
8143,A,3,"[2016-07-21 12:00:00,2016-07-21 12:20:00)",272.03,2016-07-21 12:00:00,2016-07-21,12:00:00,3,37
8144,A,3,"[2016-07-21 12:40:00,2016-07-21 13:00:00)",106.91,2016-07-21 12:40:00,2016-07-21,12:40:00,3,39
8145,A,3,"[2016-07-21 13:00:00,2016-07-21 13:20:00)",140.16,2016-07-21 13:00:00,2016-07-21,13:00:00,3,40
8146,A,3,"[2016-07-21 13:20:00,2016-07-21 13:40:00)",104.69,2016-07-21 13:20:00,2016-07-21,13:20:00,3,41
8147,A,3,"[2016-07-21 13:40:00,2016-07-21 14:00:00)",122.25,2016-07-21 13:40:00,2016-07-21,13:40:00,3,42
8148,A,3,"[2016-07-21 14:00:00,2016-07-21 14:20:00)",112.86,2016-07-21 14:00:00,2016-07-21,14:00:00,3,43
8149,A,3,"[2016-07-21 14:20:00,2016-07-21 14:40:00)",99.68,2016-07-21 14:20:00,2016-07-21,14:20:00,3,44
8150,A,3,"[2016-07-21 14:40:00,2016-07-21 15:00:00)",87.16,2016-07-21 14:40:00,2016-07-21,14:40:00,3,45
8151,A,3,"[2016-07-21 15:00:00,2016-07-21 15:20:00)",91.88,2016-07-21 15:00:00,2016-07-21,15:00:00,3,46
8152,A,3,"[2016-07-21 15:20:00,2016-07-21 15:40:00)",95.79,2016-07-21 15:20:00,2016-07-21,15:20:00,3,47
8153,A,3,"[2016-07-21 15:40:00,2016-07-21 16:00:00)",97.8,2016-07-21 15:40:00,2016-07-21,15:40:00,3,48
8154,A,3,"[2016-07-21 16:00:00,2016-07-21 16:20:00)",107.85,2016-07-21 16:00:00,2016-07-21,16:00:00,3,49
8155,A,3,"[2016-07-21 16:20:00,2016-07-21 16:40:00)",140.48,2016-07-21 16:20:00,2016-07-21,16:20:00,3,50
8156,A,3,"[2016-07-21 16:40:00,2016-07-21 17:00:00)",86.11,2016-07-21 16:40:00,2016-07-21,16:40:00,3,51
8157,A,3,"[2016-07-21 17:00:00,2016-07-21 17:20:00)",128.38,2016-07-21 17:00:00,2016-07-21,17:00:00,3,52
8158,A,3,"[2016-07-21 17:20:00,2016-07-21 17:40:00)",113.58,2016-07-21 17:20:00,2016-07-21,17:20:00,3,53
8159,A,3,"[2016-07-21 17:40:00,2016-07-21 18:00:00)",101.22,2016-07-21 17:40:00,2016-07-21,17:40:00,3,54
8160,A,3,"[2016-07-21 18:00:00,2016-07-21 18:20:00)",110.38,2016-07-21 18:00:00,2016-07-21,18:00:00,3,55
8161,A,3,"[2016-07-21 18:20:00,2016-07-21 18:40:00)",104.78,2016-07-21 18:20:00,2016-07-21,18:20:00,3,56
8162,A,3,"[2016-07-21 18:40:00,2016-07-21 19:00:00)",120.05,2016-07-21 18:40:00,2016-07-21,18:40:00,3,57
8163,A,3,"[2016-07-21 19:00:00,2016-07-21 19:20:00)",107.22,2016-07-21 19:00:00,2016-07-21,19:00:00,3,58
8164,A,3,"[2016-07-21 19:20:00,2016-07-21 19:40:00)",114.09,2016-07-21 19:20:00,2016-07-21,19:20:00,3,59
8165,A,3,"[2016-07-21 19:40:00,2016-07-21 20:00:00)",220.1,2016-07-21 19:40:00,2016-07-21,19:40:00,3,60
8166,A,3,"[2016-07-21 20:00:00,2016-07-21 20:20:00)",121.59,2016-07-21 20:00:00,2016-07-21,20:00:00,3,61
8167,A,3,"[2016-07-21 20:20:00,2016-07-21 20:40:00)",112.2,2016-07-21 20:20:00,2016-07-21,20:20:00,3,62
8168,A,3,"[2016-07-21 20:40:00,2016-07-21 21:00:00)",86.73,2016-07-21 20:40:00,2016-07-21,20:40:00,3,63
8169,A,3,"[2016-07-21 21:00:00,2016-07-21 21:20:00)",75.71,2016-07-21 21:00:00,2016-07-21,21:00:00,3,64
8170,A,3,"[2016-07-21 21:20:00,2016-07-21 21:40:00)",92.67,2016-07-21 21:20:00,2016-07-21,21:20:00,3,65
8171,A,3,"[2016-07-21 21:40:00,2016-07-21 22:00:00)",111.54,2016-07-21 21:40:00,2016-07-21,21:40:00,3,66
8172,A,3,"[2016-07-21 22:00:00,2016-07-21 22:20:00)",130.0,2016-07-21 22:00:00,2016-07-21,22:00:00,3,67
8173,A,3,"[2016-07-21 22:20:00,2016-07-21 22:40:00)",86.48,2016-07-21 22:20:00,2016-07-21,22:20:00,3,68
