tollgate_id,direction,date,time_window,weekday,holiday,volume,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
3,1,2016-09-22,"[02:40:00,03:00:00)",4,False,6,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0
3,1,2016-09-22,"[03:00:00,03:20:00)",4,False,5,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[03:20:00,03:40:00)",4,False,4,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[03:40:00,04:00:00)",4,False,2,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[04:00:00,04:20:00)",4,False,8,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[04:20:00,04:40:00)",4,False,5,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[04:40:00,05:00:00)",4,False,5,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[05:00:00,05:20:00)",4,False,14,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[05:20:00,05:40:00)",4,False,9,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[05:40:00,06:00:00)",4,False,10,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0
3,1,2016-09-22,"[06:00:00,06:20:00)",4,False,33,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[06:20:00,06:40:00)",4,False,37,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[06:40:00,07:00:00)",4,False,50,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[07:00:00,07:20:00)",4,False,63,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[07:20:00,07:40:00)",4,False,88,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[07:40:00,08:00:00)",4,False,93,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[08:00:00,08:20:00)",4,False,121,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[08:20:00,08:40:00)",4,False,127,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[08:40:00,09:00:00)",4,False,136,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0
3,1,2016-09-22,"[09:00:00,09:20:00)",4,False,116,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[09:20:00,09:40:00)",4,False,110,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[09:40:00,10:00:00)",4,False,96,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[10:00:00,10:20:00)",4,False,82,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[10:20:00,10:40:00)",4,False,91,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[10:40:00,11:00:00)",4,False,102,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[11:00:00,11:20:00)",4,False,64,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[11:20:00,11:40:00)",4,False,72,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[11:40:00,12:00:00)",4,False,62,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0
3,1,2016-09-22,"[12:00:00,12:20:00)",4,False,88,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[12:20:00,12:40:00)",4,False,107,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[12:40:00,13:00:00)",4,False,92,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[13:00:00,13:20:00)",4,False,78,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[13:20:00,13:40:00)",4,False,98,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[13:40:00,14:00:00)",4,False,115,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[14:00:00,14:20:00)",4,False,83,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[14:20:00,14:40:00)",4,False,78,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[14:40:00,15:00:00)",4,False,105,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0
3,1,2016-09-22,"[15:00:00,15:20:00)",4,False,94,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[15:20:00,15:40:00)",4,False,101,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[15:40:00,16:00:00)",4,False,76,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[16:00:00,16:20:00)",4,False,89,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[16:20:00,16:40:00)",4,False,87,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[16:40:00,17:00:00)",4,False,86,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[17:00:00,17:20:00)",4,False,78,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[17:20:00,17:40:00)",4,False,86,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[17:40:00,18:00:00)",4,False,78,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0
3,1,2016-09-22,"[18:00:00,18:20:00)",4,False,54,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[18:20:00,18:40:00)",4,False,53,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[18:40:00,19:00:00)",4,False,99,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[19:00:00,19:20:00)",4,False,57,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[19:20:00,19:40:00)",4,False,72,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[19:40:00,20:00:00)",4,False,44,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[20:00:00,20:20:00)",4,False,44,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[20:20:00,20:40:00)",4,False,39,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[20:40:00,21:00:00)",4,False,38,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0
3,1,2016-09-22,"[21:00:00,21:20:00)",4,False,32,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[21:20:00,21:40:00)",4,False,43,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[21:40:00,22:00:00)",4,False,36,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[22:00:00,22:20:00)",4,False,27,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[22:20:00,22:40:00)",4,False,15,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[22:40:00,23:00:00)",4,False,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[23:00:00,23:20:00)",4,False,13,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[23:20:00,23:40:00)",4,False,12,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-22,"[23:40:00,00:00:00)",4,False,10,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0
3,1,2016-09-23,"[00:00:00,00:20:00)",5,False,141,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[00:20:00,00:40:00)",5,False,93,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[00:40:00,01:00:00)",5,False,79,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[01:00:00,01:20:00)",5,False,6,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[01:20:00,01:40:00)",5,False,9,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[01:40:00,02:00:00)",5,False,4,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[02:00:00,02:20:00)",5,False,8,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[02:20:00,02:40:00)",5,False,3,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[02:40:00,03:00:00)",5,False,5,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0
3,1,2016-09-23,"[03:00:00,03:20:00)",5,False,9,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[03:20:00,03:40:00)",5,False,5,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[03:40:00,04:00:00)",5,False,9,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[04:00:00,04:20:00)",5,False,5,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[04:20:00,04:40:00)",5,False,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[04:40:00,05:00:00)",5,False,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[05:00:00,05:20:00)",5,False,8,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[05:20:00,05:40:00)",5,False,11,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[05:40:00,06:00:00)",5,False,22,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0
3,1,2016-09-23,"[06:00:00,06:20:00)",5,False,28,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[06:20:00,06:40:00)",5,False,41,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[06:40:00,07:00:00)",5,False,53,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[07:00:00,07:20:00)",5,False,66,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[07:20:00,07:40:00)",5,False,81,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[07:40:00,08:00:00)",5,False,105,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[08:00:00,08:20:00)",5,False,118,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[08:20:00,08:40:00)",5,False,135,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[08:40:00,09:00:00)",5,False,154,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0
3,1,2016-09-23,"[09:00:00,09:20:00)",5,False,134,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[09:20:00,09:40:00)",5,False,137,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[09:40:00,10:00:00)",5,False,96,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[10:00:00,10:20:00)",5,False,87,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[10:20:00,10:40:00)",5,False,89,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[10:40:00,11:00:00)",5,False,77,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[11:00:00,11:20:00)",5,False,94,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[11:20:00,11:40:00)",5,False,84,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[11:40:00,12:00:00)",5,False,88,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0
3,1,2016-09-23,"[12:00:00,12:20:00)",5,False,91,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[12:20:00,12:40:00)",5,False,79,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[12:40:00,13:00:00)",5,False,99,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[13:00:00,13:20:00)",5,False,101,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[13:20:00,13:40:00)",5,False,114,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[13:40:00,14:00:00)",5,False,118,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[14:00:00,14:20:00)",5,False,105,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[14:20:00,14:40:00)",5,False,129,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[14:40:00,15:00:00)",5,False,97,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0
3,1,2016-09-23,"[15:00:00,15:20:00)",5,False,98,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[15:20:00,15:40:00)",5,False,120,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[15:40:00,16:00:00)",5,False,107,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[16:00:00,16:20:00)",5,False,102,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[16:20:00,16:40:00)",5,False,119,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[16:40:00,17:00:00)",5,False,137,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[17:00:00,17:20:00)",5,False,86,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[17:20:00,17:40:00)",5,False,110,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[17:40:00,18:00:00)",5,False,121,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0
3,1,2016-09-23,"[18:00:00,18:20:00)",5,False,100,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[18:20:00,18:40:00)",5,False,95,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[18:40:00,19:00:00)",5,False,96,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[19:00:00,19:20:00)",5,False,58,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[19:20:00,19:40:00)",5,False,86,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[19:40:00,20:00:00)",5,False,55,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[20:00:00,20:20:00)",5,False,58,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[20:20:00,20:40:00)",5,False,49,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[20:40:00,21:00:00)",5,False,43,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0
3,1,2016-09-23,"[21:00:00,21:20:00)",5,False,46,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[21:20:00,21:40:00)",5,False,35,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[21:40:00,22:00:00)",5,False,27,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[22:00:00,22:20:00)",5,False,29,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[22:20:00,22:40:00)",5,False,17,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[22:40:00,23:00:00)",5,False,34,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[23:00:00,23:20:00)",5,False,12,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[23:20:00,23:40:00)",5,False,9,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-23,"[23:40:00,00:00:00)",5,False,11,1008.9,1013.9,319.0,1.7,20.7,93.0,0.0
3,1,2016-09-24,"[00:00:00,00:20:00)",6,False,170,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[00:20:00,00:40:00)",6,False,106,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[00:40:00,01:00:00)",6,False,92,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[01:00:00,01:20:00)",6,False,6,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[01:20:00,01:40:00)",6,False,7,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[01:40:00,02:00:00)",6,False,13,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[02:00:00,02:20:00)",6,False,8,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[02:20:00,02:40:00)",6,False,1,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[02:40:00,03:00:00)",6,False,10,1009.8,1014.8,301.0,1.0,22.7,87.0,0.0
3,1,2016-09-24,"[03:00:00,03:20:00)",6,False,7,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[03:20:00,03:40:00)",6,False,4,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[03:40:00,04:00:00)",6,False,8,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[04:00:00,04:20:00)",6,False,6,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[04:20:00,04:40:00)",6,False,2,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[04:40:00,05:00:00)",6,False,7,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[05:00:00,05:20:00)",6,False,8,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[05:20:00,05:40:00)",6,False,12,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[05:40:00,06:00:00)",6,False,14,1009.2,1014.1,193.0,1.3,27.8,64.0,0.0
3,1,2016-09-24,"[06:00:00,06:20:00)",6,False,17,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[06:20:00,06:40:00)",6,False,44,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[06:40:00,07:00:00)",6,False,48,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[07:00:00,07:20:00)",6,False,73,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[07:20:00,07:40:00)",6,False,71,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[07:40:00,08:00:00)",6,False,95,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[08:00:00,08:20:00)",6,False,122,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[08:20:00,08:40:00)",6,False,113,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[08:40:00,09:00:00)",6,False,107,1006.6,1011.5,54.0,3.8,29.6,55.0,0.0
3,1,2016-09-24,"[09:00:00,09:20:00)",6,False,115,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[09:20:00,09:40:00)",6,False,128,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[09:40:00,10:00:00)",6,False,124,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[10:00:00,10:20:00)",6,False,97,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[10:20:00,10:40:00)",6,False,99,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[10:40:00,11:00:00)",6,False,89,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[11:00:00,11:20:00)",6,False,87,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[11:20:00,11:40:00)",6,False,84,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[11:40:00,12:00:00)",6,False,90,1006.3,1011.2,78.0,5.2,27.8,64.0,0.0
3,1,2016-09-24,"[12:00:00,12:20:00)",6,False,120,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[12:20:00,12:40:00)",6,False,72,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[12:40:00,13:00:00)",6,False,104,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[13:00:00,13:20:00)",6,False,113,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[13:20:00,13:40:00)",6,False,112,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[13:40:00,14:00:00)",6,False,108,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[14:00:00,14:20:00)",6,False,93,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[14:20:00,14:40:00)",6,False,101,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[14:40:00,15:00:00)",6,False,98,1007.8,1012.8,60.0,2.5,24.4,78.0,0.0
3,1,2016-09-24,"[15:00:00,15:20:00)",6,False,104,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[15:20:00,15:40:00)",6,False,134,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[15:40:00,16:00:00)",6,False,105,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[16:00:00,16:20:00)",6,False,109,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[16:20:00,16:40:00)",6,False,107,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[16:40:00,17:00:00)",6,False,114,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[17:00:00,17:20:00)",6,False,87,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[17:20:00,17:40:00)",6,False,88,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[17:40:00,18:00:00)",6,False,87,1008.0,1012.9,73.0,1.5,23.7,82.0,0.0
3,1,2016-09-24,"[18:00:00,18:20:00)",6,False,57,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[18:20:00,18:40:00)",6,False,77,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[18:40:00,19:00:00)",6,False,66,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[19:00:00,19:20:00)",6,False,53,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[19:20:00,19:40:00)",6,False,60,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[19:40:00,20:00:00)",6,False,50,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[20:00:00,20:20:00)",6,False,57,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[20:20:00,20:40:00)",6,False,62,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[20:40:00,21:00:00)",6,False,49,1007.1,1012.0,325.0,1.4,21.9,91.0,0.0
3,1,2016-09-24,"[21:00:00,21:20:00)",6,False,39,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[21:20:00,21:40:00)",6,False,42,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[21:40:00,22:00:00)",6,False,35,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[22:00:00,22:20:00)",6,False,25,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[22:20:00,22:40:00)",6,False,27,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[22:40:00,23:00:00)",6,False,14,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[23:00:00,23:20:00)",6,False,24,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[23:20:00,23:40:00)",6,False,28,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-24,"[23:40:00,00:00:00)",6,False,14,1007.5,1012.4,324.0,1.1,21.2,93.0,0.0
3,1,2016-09-25,"[00:00:00,00:20:00)",7,False,147,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[00:20:00,00:40:00)",7,False,111,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[00:40:00,01:00:00)",7,False,86,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[01:00:00,01:20:00)",7,False,7,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[01:20:00,01:40:00)",7,False,9,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[01:40:00,02:00:00)",7,False,7,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[02:00:00,02:20:00)",7,False,7,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[02:20:00,02:40:00)",7,False,4,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[02:40:00,03:00:00)",7,False,4,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
3,1,2016-09-25,"[03:00:00,03:20:00)",7,False,3,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[03:20:00,03:40:00)",7,False,4,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[03:40:00,04:00:00)",7,False,5,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[04:00:00,04:20:00)",7,False,3,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[04:20:00,04:40:00)",7,False,4,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[04:40:00,05:00:00)",7,False,17,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
3,1,2016-09-25,"[05:00:00,05:20:00)",7,False,10,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
