"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__8","hour__9","hour__18","hour__19","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"3768",3,"[2016-09-29 19:20:00,2016-09-29 19:40:00)",1,37,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1006.4,1011.4,354,1.8,19.6,97,0.2,103,105,123,130,111,121
"3773",3,"[2016-09-29 19:40:00,2016-09-29 20:00:00)",1,17,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1006.4,1011.4,354,1.8,19.6,97,0.2,103,105,123,130,111,121
"3948",3,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",1,113,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"3953",3,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",1,121,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"3958",3,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",1,147,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"3963",3,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",1,116,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"3968",3,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",1,131,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"3973",3,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",1,120,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,76,68,56,15,37,17
"4098",3,"[2016-09-30 18:00:00,2016-09-30 18:20:00)",1,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"4103",3,"[2016-09-30 18:20:00,2016-09-30 18:40:00)",1,45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"4108",3,"[2016-09-30 18:40:00,2016-09-30 19:00:00)",1,26,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"4113",3,"[2016-09-30 19:00:00,2016-09-30 19:20:00)",1,24,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"4118",3,"[2016-09-30 19:20:00,2016-09-30 19:40:00)",1,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"4123",3,"[2016-09-30 19:40:00,2016-09-30 20:00:00)",1,26,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1008.8,1013.8,319,0.9,20.9,96,0,113,121,147,116,131,120
"6676",3,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",1,128,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6681",3,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",1,129,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6686",3,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",1,142,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6691",3,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",1,132,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6696",3,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",1,127,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6701",3,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",1,101,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,32,45,26,24,20,26
"6826",3,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",1,61,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"6831",3,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",1,71,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"6836",3,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",1,81,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"6841",3,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",1,52,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"6846",3,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",1,51,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"6851",3,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",1,42,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0,128,129,142,132,127,101
"7026",3,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",1,112,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7031",3,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",1,109,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7036",3,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",1,105,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7041",3,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",1,109,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7046",3,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",1,102,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7051",3,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",1,82,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1014.3,1019.4,28,5.6,20.4,55,0,61,71,81,52,51,42
"7176",3,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",1,70,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7181",3,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",1,80,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7186",3,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",1,73,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7191",3,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",1,54,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7196",3,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",1,49,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7201",3,"[2016-10-09 19:40:00,2016-10-09 20:00:00)",1,46,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1015.4,1020.5,4,1.3,15.4,67,0,112,109,105,109,102,82
"7373",3,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",1,124,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7378",3,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",1,99,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7383",3,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",1,138,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7388",3,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",1,120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7393",3,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",1,109,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7398",3,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",1,95,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,70,80,73,54,49,46
"7523",3,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",1,63,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7528",3,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",1,64,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7533",3,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",1,72,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7538",3,"[2016-10-10 19:00:00,2016-10-10 19:20:00)",1,50,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7543",3,"[2016-10-10 19:20:00,2016-10-10 19:40:00)",1,54,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7548",3,"[2016-10-10 19:40:00,2016-10-10 20:00:00)",1,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,124,99,138,120,109,95
"7720",3,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",1,116,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7725",3,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",1,111,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7730",3,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",1,129,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7735",3,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",1,118,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7740",3,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",1,115,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7745",3,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",1,92,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1013.2,1018.2,87,2.4,23,56,0,63,64,72,50,54,55
"7870",3,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",1,78,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"7875",3,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",1,76,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"7880",3,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",1,75,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"7885",3,"[2016-10-11 19:00:00,2016-10-11 19:20:00)",1,70,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"7890",3,"[2016-10-11 19:20:00,2016-10-11 19:40:00)",1,54,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"7895",3,"[2016-10-11 19:40:00,2016-10-11 20:00:00)",1,51,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1015.7,1020.7,347,2.3,18.8,73,0,116,111,129,118,115,92
"8068",3,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",1,99,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8073",3,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",1,114,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8078",3,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",1,137,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8083",3,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",1,109,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8088",3,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",1,114,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8093",3,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",1,107,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1016.5,1021.6,39,3.7,21.2,57,0,78,76,75,70,54,51
"8218",3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",1,88,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8223",3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",1,59,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8228",3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",1,99,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8233",3,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,51,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8238",3,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,58,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8243",3,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,72,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1016.1,1021.1,327,1.9,18.9,83,0,99,114,137,109,114,107
"8419",3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1,119,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8424",3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1,115,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8429",3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1,131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8434",3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1,112,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8439",3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1,118,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8444",3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1,94,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,88,59,99,51,58,72
"8569",3,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",1,87,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8574",3,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",1,80,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8579",3,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",1,75,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8584",3,"[2016-10-13 19:00:00,2016-10-13 19:20:00)",1,49,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8589",3,"[2016-10-13 19:20:00,2016-10-13 19:40:00)",1,57,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8594",3,"[2016-10-13 19:40:00,2016-10-13 20:00:00)",1,68,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,119,115,131,112,118,94
"8773",3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",1,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8778",3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",1,134,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8783",3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",1,127,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8788",3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",1,125,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8793",3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",1,100,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8798",3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",1,105,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,87,80,75,49,57,68
"8923",3,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",1,125,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"8928",3,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",1,67,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"8933",3,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",1,38,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"8938",3,"[2016-10-14 19:00:00,2016-10-14 19:20:00)",1,54,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"8943",3,"[2016-10-14 19:20:00,2016-10-14 19:40:00)",1,51,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"8948",3,"[2016-10-14 19:40:00,2016-10-14 20:00:00)",1,52,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1015.4,1020.5,202,1.1,18.4,89,0,99,134,127,125,100,105
"9126",3,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",1,80,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9131",3,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",1,80,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9136",3,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",1,121,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9141",3,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",1,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9146",3,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",1,97,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9151",3,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",1,105,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1013.7,1018.8,333,2.2,20.3,96,0,125,67,38,54,51,52
"9276",3,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",1,92,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9281",3,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",1,85,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9286",3,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",1,82,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9291",3,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",1,83,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9296",3,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",1,49,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9301",3,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",1,63,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,80,80,121,90,97,105
"9476",3,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",1,85,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9481",3,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",1,80,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9486",3,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",1,86,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9491",3,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",1,107,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9496",3,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",1,90,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9501",3,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",1,98,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,92,85,82,83,49,63
"9626",3,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",1,88,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9631",3,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",1,109,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9636",3,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",1,82,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9641",3,"[2016-10-16 19:00:00,2016-10-16 19:20:00)",1,74,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9646",3,"[2016-10-16 19:20:00,2016-10-16 19:40:00)",1,87,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9651",3,"[2016-10-16 19:40:00,2016-10-16 20:00:00)",1,84,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1014.5,1019.5,344,2,21.3,83,0,85,80,86,107,90,98
"9828",3,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",1,123,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9833",3,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",1,147,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9838",3,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",1,150,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9843",3,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",1,136,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9848",3,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",1,137,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9853",3,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",1,106,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1013.7,1018.7,109,1.1,20.9,79,0,88,109,82,74,87,84
"9978",3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",1,79,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1014,1019,341,1.5,19.1,92,0,123,147,150,136,137,106
