"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__0","hour__1","hour__2","hour__3","hour__4","hour__5","hour__6","hour__7","hour__8","hour__9","hour__10","hour__11","hour__12","hour__13","hour__14","hour__15","hour__16","hour__17","hour__18","hour__19","hour__20","hour__21","hour__22","hour__23","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"1678",2,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1008.8,1013.7,317,1.8,21.4,88,0,95,80,71,80,63,57
"1683",2,"[2016-09-23 20:00:00,2016-09-23 20:20:00)",0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1008.9,1013.9,319,1.7,20.7,93,0,95,80,71,80,63,57
"1688",2,"[2016-09-23 20:20:00,2016-09-23 20:40:00)",0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1008.9,1013.9,319,1.7,20.7,93,0,95,80,71,80,63,57
"1693",2,"[2016-09-23 20:40:00,2016-09-23 21:00:00)",0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1008.9,1013.9,319,1.7,20.7,93,0,95,80,71,80,63,57
"1698",2,"[2016-09-23 21:00:00,2016-09-23 21:20:00)",0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1008.9,1013.9,319,1.7,20.7,93,0,95,80,71,80,63,57
"1703",2,"[2016-09-23 21:20:00,2016-09-23 21:40:00)",0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1008.9,1013.9,319,1.7,20.7,93,0,95,80,71,80,63,57
"1708",2,"[2016-09-23 21:40:00,2016-09-23 22:00:00)",0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1008.9,1013.9,319,1.7,20.7,93,0,62,40,31,40,25,25
"1713",2,"[2016-09-23 22:00:00,2016-09-23 22:20:00)",0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1008.9,1013.9,319,1.7,20.7,93,0,62,40,31,40,25,25
"1718",2,"[2016-09-23 22:20:00,2016-09-23 22:40:00)",0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1008.9,1013.9,319,1.7,20.7,93,0,62,40,31,40,25,25
"1723",2,"[2016-09-23 22:40:00,2016-09-23 23:00:00)",0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1008.9,1013.9,319,1.7,20.7,93,0,62,40,31,40,25,25
"1728",2,"[2016-09-23 23:00:00,2016-09-23 23:20:00)",0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1011.8,1016.8,335,0.7,22.7,84,0,62,40,31,40,25,25
"1733",2,"[2016-09-23 23:20:00,2016-09-23 23:40:00)",0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1011.8,1016.8,335,0.7,22.7,84,0,62,40,31,40,25,25
"1738",2,"[2016-09-23 23:40:00,2016-09-24 00:00:00)",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1011.8,1016.8,335,0.7,22.7,84,0,27,19,30,30,11,11
"1743",2,"[2016-09-24 00:00:00,2016-09-24 00:20:00)",0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1009.8,1014.8,301,1,22.7,87,0,27,19,30,30,11,11
"1748",2,"[2016-09-24 00:20:00,2016-09-24 00:40:00)",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1009.8,1014.8,301,1,22.7,87,0,27,19,30,30,11,11
"1753",2,"[2016-09-24 00:40:00,2016-09-24 01:00:00)",0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1009.8,1014.8,301,1,22.7,87,0,27,19,30,30,11,11
"1758",2,"[2016-09-24 01:00:00,2016-09-24 01:20:00)",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1009.8,1014.8,301,1,22.7,87,0,27,19,30,30,11,11
"1767",2,"[2016-09-24 01:40:00,2016-09-24 02:00:00)",0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1009.8,1014.8,301,1,22.7,87,0,27,19,30,30,11,11
"1804",2,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1009.2,1014.1,193,1.3,27.8,64,0,9,2,1,3,1,2
"1809",2,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",0,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,54,3.8,29.6,55,0,9,2,1,3,1,2
"1814",2,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",0,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,54,3.8,29.6,55,0,9,2,1,3,1,2
"1819",2,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",0,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.6,1011.5,54,3.8,29.6,55,0,9,2,1,3,1,2
"1824",2,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,54,3.8,29.6,55,0,9,2,1,3,1,2
"1829",2,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,54,3.8,29.6,55,0,9,2,1,3,1,2
"1834",2,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.6,1011.5,54,3.8,29.6,55,0,1,14,17,16,30,31
"1839",2,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,54,3.8,29.6,55,0,1,14,17,16,30,31
"1844",2,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,54,3.8,29.6,55,0,1,14,17,16,30,31
"1849",2,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",0,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.6,1011.5,54,3.8,29.6,55,0,1,14,17,16,30,31
"1854",2,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.3,1011.2,78,5.2,27.8,64,0,1,14,17,16,30,31
"1859",2,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.3,1011.2,78,5.2,27.8,64,0,1,14,17,16,30,31
"1864",2,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1869",2,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1874",2,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1879",2,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1884",2,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1889",2,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.3,1011.2,78,5.2,27.8,64,0,45,46,64,82,74,86
"1894",2,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.3,1011.2,78,5.2,27.8,64,0,91,94,96,100,107,85
"1899",2,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1007.8,1012.8,60,2.5,24.4,78,0,91,94,96,100,107,85
"1904",2,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1007.8,1012.8,60,2.5,24.4,78,0,91,94,96,100,107,85
"1909",2,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1007.8,1012.8,60,2.5,24.4,78,0,91,94,96,100,107,85
"1914",2,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1007.8,1012.8,60,2.5,24.4,78,0,91,94,96,100,107,85
"1919",2,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1007.8,1012.8,60,2.5,24.4,78,0,91,94,96,100,107,85
"1924",2,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1007.8,1012.8,60,2.5,24.4,78,0,77,89,61,61,64,76
"1929",2,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1007.8,1012.8,60,2.5,24.4,78,0,77,89,61,61,64,76
"1934",2,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1007.8,1012.8,60,2.5,24.4,78,0,77,89,61,61,64,76
"1939",2,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1007.8,1012.8,60,2.5,24.4,78,0,77,89,61,61,64,76
"1944",2,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1008,1012.9,73,1.5,23.7,82,0,77,89,61,61,64,76
"1949",2,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1008,1012.9,73,1.5,23.7,82,0,77,89,61,61,64,76
"1954",2,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",0,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1959",2,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",0,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1964",2,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1969",2,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1974",2,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1979",2,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",0,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1008,1012.9,73,1.5,23.7,82,0,70,67,79,83,74,87
"1984",2,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1008,1012.9,73,1.5,23.7,82,0,97,80,89,94,87,83
"1989",2,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1007.1,1012,325,1.4,21.9,91,0,97,80,89,94,87,83
"1994",2,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",0,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1007.1,1012,325,1.4,21.9,91,0,97,80,89,94,87,83
"1999",2,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1007.1,1012,325,1.4,21.9,91,0,97,80,89,94,87,83
"2004",2,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1007.1,1012,325,1.4,21.9,91,0,97,80,89,94,87,83
"2013",2,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1007.1,1012,325,1.4,21.9,91,0,97,80,89,94,87,83
"2022",2,"[2016-09-24 19:20:00,2016-09-24 19:40:00)",0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1007.1,1012,325,1.4,21.9,91,0,89,71,89,85,34,1
"2027",2,"[2016-09-24 19:40:00,2016-09-24 20:00:00)",0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1007.1,1012,325,1.4,21.9,91,0,89,71,89,85,34,1
"2032",2,"[2016-09-24 20:00:00,2016-09-24 20:20:00)",0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1007.5,1012.4,324,1.1,21.2,93,0,89,71,89,85,34,1
"2037",2,"[2016-09-24 20:20:00,2016-09-24 20:40:00)",0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1007.5,1012.4,324,1.1,21.2,93,0,89,71,89,85,34,1
"2042",2,"[2016-09-24 20:40:00,2016-09-24 21:00:00)",0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1007.5,1012.4,324,1.1,21.2,93,0,89,71,89,85,34,1
"2047",2,"[2016-09-24 21:00:00,2016-09-24 21:20:00)",0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1007.5,1012.4,324,1.1,21.2,93,0,89,71,89,85,34,1
"2052",2,"[2016-09-24 21:20:00,2016-09-24 21:40:00)",0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1007.5,1012.4,324,1.1,21.2,93,0,9,34,39,35,35,27
"2057",2,"[2016-09-24 21:40:00,2016-09-24 22:00:00)",0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1007.5,1012.4,324,1.1,21.2,93,0,9,34,39,35,35,27
"2062",2,"[2016-09-24 22:00:00,2016-09-24 22:20:00)",0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1007.5,1012.4,324,1.1,21.2,93,0,9,34,39,35,35,27
"2067",2,"[2016-09-24 22:20:00,2016-09-24 22:40:00)",0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1007.5,1012.4,324,1.1,21.2,93,0,9,34,39,35,35,27
"2072",2,"[2016-09-24 22:40:00,2016-09-24 23:00:00)",0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1007.5,1012.4,324,1.1,21.2,93,0,9,34,39,35,35,27
"2077",2,"[2016-09-24 23:00:00,2016-09-24 23:20:00)",0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1009.8,1014.8,301,1,22.7,87,0,9,34,39,35,35,27
"2082",2,"[2016-09-24 23:20:00,2016-09-24 23:40:00)",0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1009.8,1014.8,301,1,22.7,87,0,28,17,19,20,16,10
"2087",2,"[2016-09-24 23:40:00,2016-09-25 00:00:00)",0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1009.8,1014.8,301,1,22.7,87,0,28,17,19,20,16,10
"2092",2,"[2016-09-25 00:00:00,2016-09-25 00:20:00)",0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1008.7,1013.7,195,1.1,23.4,87,0,28,17,19,20,16,10
"2101",2,"[2016-09-25 00:40:00,2016-09-25 01:00:00)",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1008.7,1013.7,195,1.1,23.4,87,0,28,17,19,20,16,10
"2110",2,"[2016-09-25 01:20:00,2016-09-25 01:40:00)",0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1008.7,1013.7,195,1.1,23.4,87,0,28,17,19,20,16,10
"2115",2,"[2016-09-25 01:40:00,2016-09-25 02:00:00)",0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1008.7,1013.7,195,1.1,23.4,87,0,28,17,19,20,16,10
"2156",2,"[2016-09-25 05:00:00,2016-09-25 05:20:00)",0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2161",2,"[2016-09-25 05:20:00,2016-09-25 05:40:00)",0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2166",2,"[2016-09-25 05:40:00,2016-09-25 06:00:00)",0,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2171",2,"[2016-09-25 06:00:00,2016-09-25 06:20:00)",0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2176",2,"[2016-09-25 06:20:00,2016-09-25 06:40:00)",0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2181",2,"[2016-09-25 06:40:00,2016-09-25 07:00:00)",0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.4,1011.3,85,2.9,29.9,58,0,16,7,3,1,3,2
"2186",2,"[2016-09-25 07:00:00,2016-09-25 07:20:00)",0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.4,1011.3,85,2.9,29.9,58,0,9,15,16,22,23,29
"2191",2,"[2016-09-25 07:20:00,2016-09-25 07:40:00)",0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.4,1011.3,85,2.9,29.9,58,0,9,15,16,22,23,29
"2196",2,"[2016-09-25 07:40:00,2016-09-25 08:00:00)",0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.4,1011.3,85,2.9,29.9,58,0,9,15,16,22,23,29
"2201",2,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,57,2.8,28.9,57,0,9,15,16,22,23,29
"2206",2,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,57,2.8,28.9,57,0,9,15,16,22,23,29
"2211",2,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.6,1011.5,57,2.8,28.9,57,0,9,15,16,22,23,29
"2216",2,"[2016-09-25 09:00:00,2016-09-25 09:20:00)",0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,57,2.8,28.9,57,0,30,45,62,70,75,90
"2221",2,"[2016-09-25 09:20:00,2016-09-25 09:40:00)",0,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,57,2.8,28.9,57,0,30,45,62,70,75,90
"2226",2,"[2016-09-25 09:40:00,2016-09-25 10:00:00)",0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1006.6,1011.5,57,2.8,28.9,57,0,30,45,62,70,75,90
"2231",2,"[2016-09-25 10:00:00,2016-09-25 10:20:00)",0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006.6,1011.5,57,2.8,28.9,57,0,30,45,62,70,75,90
"2236",2,"[2016-09-25 10:20:00,2016-09-25 10:40:00)",0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1006.6,1011.5,57,2.8,28.9,57,0,30,45,62,70,75,90
