"","tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__8","hour__9","hour__18","hour__19","X0","X20","X40","holiday","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","1","2","3","4","5","6"
"3765",1,"[2016-09-29 19:20:00,2016-09-29 19:40:00)",1,52,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1006.4,1011.4,354,1.8,19.6,97,0.2,97,102,122,97,113,83
"3770",1,"[2016-09-29 19:40:00,2016-09-29 20:00:00)",1,35,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1006.4,1011.4,354,1.8,19.6,97,0.2,97,102,122,97,113,83
"3945",1,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",1,126,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"3950",1,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",1,112,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"3955",1,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",1,141,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"3960",1,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",1,132,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"3965",1,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",1,134,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"3970",1,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",1,97,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,77,70,87,49,52,35
"4095",1,"[2016-09-30 18:00:00,2016-09-30 18:20:00)",1,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"4100",1,"[2016-09-30 18:20:00,2016-09-30 18:40:00)",1,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"4105",1,"[2016-09-30 18:40:00,2016-09-30 19:00:00)",1,39,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"4110",1,"[2016-09-30 19:00:00,2016-09-30 19:20:00)",1,19,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"4115",1,"[2016-09-30 19:20:00,2016-09-30 19:40:00)",1,16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"4120",1,"[2016-09-30 19:40:00,2016-09-30 20:00:00)",1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1008.8,1013.8,319,0.9,20.9,96,0,126,112,141,132,134,97
"6673",1,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",1,96,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6678",1,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",1,117,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6683",1,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",1,82,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6688",1,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",1,113,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6693",1,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",1,73,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6698",1,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",1,130,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,17,19,39,19,16,23
"6823",1,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",1,84,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"6828",1,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",1,70,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"6833",1,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",1,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"6838",1,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",1,52,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"6843",1,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",1,49,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"6848",1,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0,96,117,82,113,73,130
"7023",1,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",1,117,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7028",1,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",1,121,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7033",1,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",1,103,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7038",1,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",1,127,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7043",1,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",1,93,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7048",1,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",1,75,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1014.3,1019.4,28,5.6,20.4,55,0,84,70,61,52,49,40
"7173",1,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",1,56,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7178",1,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",1,80,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7183",1,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",1,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7188",1,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",1,39,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7193",1,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",1,46,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7198",1,"[2016-10-09 19:40:00,2016-10-09 20:00:00)",1,51,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1015.4,1020.5,4,1.3,15.4,67,0,117,121,103,127,93,75
"7370",1,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",1,111,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7375",1,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",1,114,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7380",1,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",1,103,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7385",1,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",1,131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7390",1,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",1,123,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7395",1,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",1,107,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,56,80,56,39,46,51
"7520",1,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",1,53,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7525",1,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",1,81,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7530",1,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",1,71,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7535",1,"[2016-10-10 19:00:00,2016-10-10 19:20:00)",1,54,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7540",1,"[2016-10-10 19:20:00,2016-10-10 19:40:00)",1,60,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7545",1,"[2016-10-10 19:40:00,2016-10-10 20:00:00)",1,44,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1010.7366179,1015.73009854,173.869363989,2.47694834279,22.4942669454,79.3284562556,0.163810092565,111,114,103,131,123,107
"7717",1,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",1,130,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7722",1,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",1,108,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7727",1,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",1,126,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7732",1,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",1,129,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7737",1,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",1,108,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7742",1,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",1,123,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1013.2,1018.2,87,2.4,23,56,0,53,81,71,54,60,44
"7867",1,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",1,66,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"7872",1,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",1,83,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"7877",1,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",1,62,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"7882",1,"[2016-10-11 19:00:00,2016-10-11 19:20:00)",1,61,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"7887",1,"[2016-10-11 19:20:00,2016-10-11 19:40:00)",1,54,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"7892",1,"[2016-10-11 19:40:00,2016-10-11 20:00:00)",1,40,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1015.7,1020.7,347,2.3,18.8,73,0,130,108,126,129,108,123
"8065",1,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",1,114,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8070",1,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",1,111,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8075",1,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",1,109,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8080",1,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",1,122,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8085",1,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",1,116,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8090",1,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",1,100,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1016.5,1021.6,39,3.7,21.2,57,0,66,83,62,61,54,40
"8215",1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",1,48,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8220",1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",1,82,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8225",1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",1,66,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8230",1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,39,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8235",1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,50,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8240",1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,38,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1016.1,1021.1,327,1.9,18.9,83,0,114,111,109,122,116,100
"8416",1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1,107,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8421",1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1,114,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8426",1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1,130,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8431",1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1,122,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8436",1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1,98,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8441",1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1,114,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1015.3,1020.3,46,2.3,21.3,61,0,48,82,66,39,50,38
"8566",1,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",1,53,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8571",1,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",1,73,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8576",1,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",1,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8581",1,"[2016-10-13 19:00:00,2016-10-13 19:20:00)",1,48,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8586",1,"[2016-10-13 19:20:00,2016-10-13 19:40:00)",1,29,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8591",1,"[2016-10-13 19:40:00,2016-10-13 20:00:00)",1,53,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1015.8,1020.9,352,1.5,19.1,75,0,107,114,130,122,98,114
"8770",1,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",1,108,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8775",1,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",1,107,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8780",1,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",1,108,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8785",1,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",1,126,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8790",1,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",1,111,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8795",1,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",1,152,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1015.5,1020.6,349,2,18.2,81,0,53,73,76,48,29,53
"8920",1,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",1,89,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"8925",1,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",1,85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"8930",1,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",1,84,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"8935",1,"[2016-10-14 19:00:00,2016-10-14 19:20:00)",1,58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"8940",1,"[2016-10-14 19:20:00,2016-10-14 19:40:00)",1,64,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"8945",1,"[2016-10-14 19:40:00,2016-10-14 20:00:00)",1,59,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1015.4,1020.5,202,1.1,18.4,89,0,108,107,108,126,111,152
"9123",1,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",1,73,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9128",1,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",1,103,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9133",1,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",1,123,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9138",1,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",1,110,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9143",1,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",1,103,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9148",1,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",1,121,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1013.7,1018.8,333,2.2,20.3,96,0,89,85,84,58,64,59
"9273",1,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",1,67,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9278",1,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",1,71,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9283",1,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",1,61,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9288",1,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",1,46,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9293",1,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",1,55,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9298",1,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",1,48,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1012.9,1017.9,215,1.7,19.7,97,0,73,103,123,110,103,121
"9473",1,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",1,47,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9478",1,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",1,72,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9483",1,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",1,67,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9488",1,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",1,100,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9493",1,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",1,108,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9498",1,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",1,108,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1011.7,1016.7,10,4.1,24.9,74,0,67,71,61,46,55,48
"9623",1,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",1,76,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9628",1,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",1,77,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9633",1,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",1,56,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9638",1,"[2016-10-16 19:00:00,2016-10-16 19:20:00)",1,63,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9643",1,"[2016-10-16 19:20:00,2016-10-16 19:40:00)",1,64,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9648",1,"[2016-10-16 19:40:00,2016-10-16 20:00:00)",1,64,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1014.5,1019.5,344,2,21.3,83,0,47,72,67,100,108,108
"9825",1,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",1,132,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9830",1,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",1,140,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9835",1,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",1,141,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9840",1,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",1,161,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9845",1,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",1,120,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9850",1,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",1,121,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1013.7,1018.7,109,1.1,20.9,79,0,76,77,56,63,64,64
"9975",1,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",1,52,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1014,1019,341,1.5,19.1,92,0,132,140,141,161,120,121
