tollgate_id,time_window,direction,volume,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,0,20,40,holiday,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1004.3,1009.3,340.0,2.8,21.2,98.0,0.0
