,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18
2062,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",42,0,0,0,0,0,1,0,0
2063,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",43,0,0,0,0,0,0,1,0
2064,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",34,0,0,0,0,0,0,1,0
2065,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",25,0,0,0,0,0,0,1,0
2066,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",22,0,0,0,0,0,0,0,1
2067,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",24,0,0,0,0,0,0,0,1
2068,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",14,0,0,0,0,0,0,0,1
2090,"[2016-10-18 15:00:00,2016-10-18 15:20:00)",52,0,0,0,0,1,0,0,0
2091,"[2016-10-18 15:20:00,2016-10-18 15:40:00)",38,0,0,0,0,1,0,0,0
2092,"[2016-10-18 15:40:00,2016-10-18 16:00:00)",35,0,0,0,0,1,0,0,0
2093,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",57,0,0,0,0,0,1,0,0
2094,"[2016-10-18 16:20:00,2016-10-18 16:40:00)",45,0,0,0,0,0,1,0,0
2095,"[2016-10-18 16:40:00,2016-10-18 17:00:00)",53,0,0,0,0,0,1,0,0
2102,"[2016-10-19 15:00:00,2016-10-19 15:20:00)",40,0,0,0,0,1,0,0,0
2103,"[2016-10-19 15:20:00,2016-10-19 15:40:00)",34,0,0,0,0,1,0,0,0
2104,"[2016-10-19 15:40:00,2016-10-19 16:00:00)",50,0,0,0,0,1,0,0,0
2105,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",39,0,0,0,0,0,1,0,0
2106,"[2016-10-19 16:20:00,2016-10-19 16:40:00)",40,0,0,0,0,0,1,0,0
2107,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",36,0,0,0,0,0,1,0,0
2114,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",40,0,0,0,0,1,0,0,0
2115,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",41,0,0,0,0,1,0,0,0
2116,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",42,0,0,0,0,1,0,0,0
2117,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",46,0,0,0,0,0,1,0,0
2118,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",36,0,0,0,0,0,1,0,0
2119,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",37,0,0,0,0,0,1,0,0
2126,"[2016-10-21 15:00:00,2016-10-21 15:20:00)",47,0,0,0,0,1,0,0,0
2127,"[2016-10-21 15:20:00,2016-10-21 15:40:00)",49,0,0,0,0,1,0,0,0
2128,"[2016-10-21 15:40:00,2016-10-21 16:00:00)",55,0,0,0,0,1,0,0,0
2129,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",59,0,0,0,0,0,1,0,0
2130,"[2016-10-21 16:20:00,2016-10-21 16:40:00)",65,0,0,0,0,0,1,0,0
2131,"[2016-10-21 16:40:00,2016-10-21 17:00:00)",68,0,0,0,0,0,1,0,0
2138,"[2016-10-22 15:00:00,2016-10-22 15:20:00)",37,0,0,0,0,1,0,0,0
2139,"[2016-10-22 15:20:00,2016-10-22 15:40:00)",47,0,0,0,0,1,0,0,0
2140,"[2016-10-22 15:40:00,2016-10-22 16:00:00)",52,0,0,0,0,1,0,0,0
2141,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",47,0,0,0,0,0,1,0,0
2142,"[2016-10-22 16:20:00,2016-10-22 16:40:00)",56,0,0,0,0,0,1,0,0
2143,"[2016-10-22 16:40:00,2016-10-22 17:00:00)",54,0,0,0,0,0,1,0,0
2150,"[2016-10-23 15:00:00,2016-10-23 15:20:00)",61,0,0,0,0,1,0,0,0
2151,"[2016-10-23 15:20:00,2016-10-23 15:40:00)",65,0,0,0,0,1,0,0,0
2152,"[2016-10-23 15:40:00,2016-10-23 16:00:00)",61,0,0,0,0,1,0,0,0
2153,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",60,0,0,0,0,0,1,0,0
2154,"[2016-10-23 16:20:00,2016-10-23 16:40:00)",58,0,0,0,0,0,1,0,0
2155,"[2016-10-23 16:40:00,2016-10-23 17:00:00)",62,0,0,0,0,0,1,0,0
2162,"[2016-10-24 15:00:00,2016-10-24 15:20:00)",50,0,0,0,0,1,0,0,0
2163,"[2016-10-24 15:20:00,2016-10-24 15:40:00)",47,0,0,0,0,1,0,0,0
2164,"[2016-10-24 15:40:00,2016-10-24 16:00:00)",26,0,0,0,0,1,0,0,0
2165,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",49,0,0,0,0,0,1,0,0
2166,"[2016-10-24 16:20:00,2016-10-24 16:40:00)",50,0,0,0,0,0,1,0,0
2167,"[2016-10-24 16:40:00,2016-10-24 17:00:00)",44,0,0,0,0,0,1,0,0
2213,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",77,0,0,0,0,1,0,0,0
2214,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",104,0,0,0,0,1,0,0,0
2215,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",92,0,0,0,0,1,0,0,0
2216,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",110,0,0,0,0,0,1,0,0
2217,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",122,0,0,0,0,0,1,0,0
2218,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",116,0,0,0,0,0,1,0,0
2219,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",96,0,0,0,0,0,0,1,0
2220,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",116,0,0,0,0,0,0,1,0
2221,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",112,0,0,0,0,0,0,1,0
2222,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",67,0,0,0,0,0,0,0,1
2223,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",94,0,0,0,0,0,0,0,1
2224,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",65,0,0,0,0,0,0,0,1
2285,"[2016-09-20 15:00:00,2016-09-20 15:20:00)",78,0,0,0,0,1,0,0,0
2286,"[2016-09-20 15:20:00,2016-09-20 15:40:00)",79,0,0,0,0,1,0,0,0
2287,"[2016-09-20 15:40:00,2016-09-20 16:00:00)",71,0,0,0,0,1,0,0,0
2288,"[2016-09-20 16:00:00,2016-09-20 16:20:00)",95,0,0,0,0,0,1,0,0
2289,"[2016-09-20 16:20:00,2016-09-20 16:40:00)",96,0,0,0,0,0,1,0,0
2290,"[2016-09-20 16:40:00,2016-09-20 17:00:00)",95,0,0,0,0,0,1,0,0
2291,"[2016-09-20 17:00:00,2016-09-20 17:20:00)",111,0,0,0,0,0,0,1,0
2292,"[2016-09-20 17:20:00,2016-09-20 17:40:00)",110,0,0,0,0,0,0,1,0
2293,"[2016-09-20 17:40:00,2016-09-20 18:00:00)",133,0,0,0,0,0,0,1,0
2294,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",78,0,0,0,0,0,0,0,1
2295,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",60,0,0,0,0,0,0,0,1
2296,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",53,0,0,0,0,0,0,0,1
2357,"[2016-09-21 15:00:00,2016-09-21 15:20:00)",98,0,0,0,0,1,0,0,0
2358,"[2016-09-21 15:20:00,2016-09-21 15:40:00)",96,0,0,0,0,1,0,0,0
2359,"[2016-09-21 15:40:00,2016-09-21 16:00:00)",90,0,0,0,0,1,0,0,0
2360,"[2016-09-21 16:00:00,2016-09-21 16:20:00)",105,0,0,0,0,0,1,0,0
2361,"[2016-09-21 16:20:00,2016-09-21 16:40:00)",97,0,0,0,0,0,1,0,0
2362,"[2016-09-21 16:40:00,2016-09-21 17:00:00)",98,0,0,0,0,0,1,0,0
2363,"[2016-09-21 17:00:00,2016-09-21 17:20:00)",94,0,0,0,0,0,0,1,0
2364,"[2016-09-21 17:20:00,2016-09-21 17:40:00)",109,0,0,0,0,0,0,1,0
2365,"[2016-09-21 17:40:00,2016-09-21 18:00:00)",94,0,0,0,0,0,0,1,0
2366,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",74,0,0,0,0,0,0,0,1
2367,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",85,0,0,0,0,0,0,0,1
2368,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",78,0,0,0,0,0,0,0,1
2429,"[2016-09-22 15:00:00,2016-09-22 15:20:00)",90,0,0,0,0,1,0,0,0
2430,"[2016-09-22 15:20:00,2016-09-22 15:40:00)",115,0,0,0,0,1,0,0,0
2431,"[2016-09-22 15:40:00,2016-09-22 16:00:00)",89,0,0,0,0,1,0,0,0
2432,"[2016-09-22 16:00:00,2016-09-22 16:20:00)",102,0,0,0,0,0,1,0,0
2433,"[2016-09-22 16:20:00,2016-09-22 16:40:00)",104,0,0,0,0,0,1,0,0
2434,"[2016-09-22 16:40:00,2016-09-22 17:00:00)",113,0,0,0,0,0,1,0,0
2435,"[2016-09-22 17:00:00,2016-09-22 17:20:00)",114,0,0,0,0,0,0,1,0
2436,"[2016-09-22 17:20:00,2016-09-22 17:40:00)",102,0,0,0,0,0,0,1,0
2437,"[2016-09-22 17:40:00,2016-09-22 18:00:00)",113,0,0,0,0,0,0,1,0
2438,"[2016-09-22 18:00:00,2016-09-22 18:20:00)",81,0,0,0,0,0,0,0,1
2439,"[2016-09-22 18:20:00,2016-09-22 18:40:00)",83,0,0,0,0,0,0,0,1
2440,"[2016-09-22 18:40:00,2016-09-22 19:00:00)",88,0,0,0,0,0,0,0,1
2501,"[2016-09-23 15:00:00,2016-09-23 15:20:00)",98,0,0,0,0,1,0,0,0
2502,"[2016-09-23 15:20:00,2016-09-23 15:40:00)",113,0,0,0,0,1,0,0,0
2503,"[2016-09-23 15:40:00,2016-09-23 16:00:00)",114,0,0,0,0,1,0,0,0
2504,"[2016-09-23 16:00:00,2016-09-23 16:20:00)",110,0,0,0,0,0,1,0,0
2505,"[2016-09-23 16:20:00,2016-09-23 16:40:00)",112,0,0,0,0,0,1,0,0
2506,"[2016-09-23 16:40:00,2016-09-23 17:00:00)",113,0,0,0,0,0,1,0,0
2507,"[2016-09-23 17:00:00,2016-09-23 17:20:00)",113,0,0,0,0,0,0,1,0
2508,"[2016-09-23 17:20:00,2016-09-23 17:40:00)",105,0,0,0,0,0,0,1,0
2509,"[2016-09-23 17:40:00,2016-09-23 18:00:00)",141,0,0,0,0,0,0,1,0
2510,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",93,0,0,0,0,0,0,0,1
2511,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",96,0,0,0,0,0,0,0,1
2512,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",108,0,0,0,0,0,0,0,1
2573,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",95,0,0,0,0,1,0,0,0
2574,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",110,0,0,0,0,1,0,0,0
2575,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",104,0,0,0,0,1,0,0,0
2576,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",93,0,0,0,0,0,1,0,0
2577,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",84,0,0,0,0,0,1,0,0
2578,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",90,0,0,0,0,0,1,0,0
2579,"[2016-09-24 17:00:00,2016-09-24 17:20:00)",94,0,0,0,0,0,0,1,0
2580,"[2016-09-24 17:20:00,2016-09-24 17:40:00)",85,0,0,0,0,0,0,1,0
2581,"[2016-09-24 17:40:00,2016-09-24 18:00:00)",105,0,0,0,0,0,0,1,0
2582,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",78,0,0,0,0,0,0,0,1
2583,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",75,0,0,0,0,0,0,0,1
2584,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",59,0,0,0,0,0,0,0,1
2645,"[2016-09-25 15:00:00,2016-09-25 15:20:00)",86,0,0,0,0,1,0,0,0
2646,"[2016-09-25 15:20:00,2016-09-25 15:40:00)",105,0,0,0,0,1,0,0,0
2647,"[2016-09-25 15:40:00,2016-09-25 16:00:00)",113,0,0,0,0,1,0,0,0
2648,"[2016-09-25 16:00:00,2016-09-25 16:20:00)",86,0,0,0,0,0,1,0,0
2649,"[2016-09-25 16:20:00,2016-09-25 16:40:00)",108,0,0,0,0,0,1,0,0
2650,"[2016-09-25 16:40:00,2016-09-25 17:00:00)",120,0,0,0,0,0,1,0,0
2651,"[2016-09-25 17:00:00,2016-09-25 17:20:00)",105,0,0,0,0,0,0,1,0
2652,"[2016-09-25 17:20:00,2016-09-25 17:40:00)",104,0,0,0,0,0,0,1,0
2653,"[2016-09-25 17:40:00,2016-09-25 18:00:00)",84,0,0,0,0,0,0,1,0
2654,"[2016-09-25 18:00:00,2016-09-25 18:20:00)",69,0,0,0,0,0,0,0,1
2655,"[2016-09-25 18:20:00,2016-09-25 18:40:00)",61,0,0,0,0,0,0,0,1
2656,"[2016-09-25 18:40:00,2016-09-25 19:00:00)",62,0,0,0,0,0,0,0,1
2717,"[2016-09-26 15:00:00,2016-09-26 15:20:00)",92,0,0,0,0,1,0,0,0
2718,"[2016-09-26 15:20:00,2016-09-26 15:40:00)",108,0,0,0,0,1,0,0,0
2719,"[2016-09-26 15:40:00,2016-09-26 16:00:00)",83,0,0,0,0,1,0,0,0
2720,"[2016-09-26 16:00:00,2016-09-26 16:20:00)",106,0,0,0,0,0,1,0,0
2721,"[2016-09-26 16:20:00,2016-09-26 16:40:00)",112,0,0,0,0,0,1,0,0
2722,"[2016-09-26 16:40:00,2016-09-26 17:00:00)",103,0,0,0,0,0,1,0,0
2723,"[2016-09-26 17:00:00,2016-09-26 17:20:00)",106,0,0,0,0,0,0,1,0
2724,"[2016-09-26 17:20:00,2016-09-26 17:40:00)",112,0,0,0,0,0,0,1,0
2725,"[2016-09-26 17:40:00,2016-09-26 18:00:00)",102,0,0,0,0,0,0,1,0
2726,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",74,0,0,0,0,0,0,0,1
2727,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",85,0,0,0,0,0,0,0,1
2728,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",54,0,0,0,0,0,0,0,1
2789,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",117,0,0,0,0,1,0,0,0
2790,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",96,0,0,0,0,1,0,0,0
2791,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",112,0,0,0,0,1,0,0,0
2792,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",79,0,0,0,0,0,1,0,0
2793,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",97,0,0,0,0,0,1,0,0
2794,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",119,0,0,0,0,0,1,0,0
2795,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",94,0,0,0,0,0,0,1,0
2796,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",142,0,0,0,0,0,0,1,0
2797,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",110,0,0,0,0,0,0,1,0
2798,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",76,0,0,0,0,0,0,0,1
2799,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",85,0,0,0,0,0,0,0,1
2800,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",64,0,0,0,0,0,0,0,1
2861,"[2016-09-28 15:00:00,2016-09-28 15:20:00)",90,0,0,0,0,1,0,0,0
2862,"[2016-09-28 15:20:00,2016-09-28 15:40:00)",97,0,0,0,0,1,0,0,0
2863,"[2016-09-28 15:40:00,2016-09-28 16:00:00)",83,0,0,0,0,1,0,0,0
2864,"[2016-09-28 16:00:00,2016-09-28 16:20:00)",100,0,0,0,0,0,1,0,0
2865,"[2016-09-28 16:20:00,2016-09-28 16:40:00)",65,0,0,0,0,0,1,0,0
2866,"[2016-09-28 16:40:00,2016-09-28 17:00:00)",78,0,0,0,0,0,1,0,0
2867,"[2016-09-28 17:00:00,2016-09-28 17:20:00)",86,0,0,0,0,0,0,1,0
2868,"[2016-09-28 17:20:00,2016-09-28 17:40:00)",113,0,0,0,0,0,0,1,0
2869,"[2016-09-28 17:40:00,2016-09-28 18:00:00)",112,0,0,0,0,0,0,1,0
2870,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",80,0,0,0,0,0,0,0,1
2871,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",69,0,0,0,0,0,0,0,1
2872,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",64,0,0,0,0,0,0,0,1
2933,"[2016-09-29 15:00:00,2016-09-29 15:20:00)",78,0,0,0,0,1,0,0,0
2934,"[2016-09-29 15:20:00,2016-09-29 15:40:00)",53,0,0,0,0,1,0,0,0
2935,"[2016-09-29 15:40:00,2016-09-29 16:00:00)",94,0,0,0,0,1,0,0,0
2936,"[2016-09-29 16:00:00,2016-09-29 16:20:00)",67,0,0,0,0,0,1,0,0
2937,"[2016-09-29 16:20:00,2016-09-29 16:40:00)",103,0,0,0,0,0,1,0,0
2938,"[2016-09-29 16:40:00,2016-09-29 17:00:00)",81,0,0,0,0,0,1,0,0
2939,"[2016-09-29 17:00:00,2016-09-29 17:20:00)",94,0,0,0,0,0,0,1,0
2940,"[2016-09-29 17:20:00,2016-09-29 17:40:00)",91,0,0,0,0,0,0,1,0
2941,"[2016-09-29 17:40:00,2016-09-29 18:00:00)",130,0,0,0,0,0,0,1,0
2942,"[2016-09-29 18:00:00,2016-09-29 18:20:00)",77,0,0,0,0,0,0,0,1
2943,"[2016-09-29 18:20:00,2016-09-29 18:40:00)",70,0,0,0,0,0,0,0,1
2944,"[2016-09-29 18:40:00,2016-09-29 19:00:00)",87,0,0,0,0,0,0,0,1
3005,"[2016-09-30 15:00:00,2016-09-30 15:20:00)",114,0,0,0,0,1,0,0,0
3006,"[2016-09-30 15:20:00,2016-09-30 15:40:00)",96,0,0,0,0,1,0,0,0
3007,"[2016-09-30 15:40:00,2016-09-30 16:00:00)",77,0,0,0,0,1,0,0,0
3008,"[2016-09-30 16:00:00,2016-09-30 16:20:00)",63,0,0,0,0,0,1,0,0
3009,"[2016-09-30 16:20:00,2016-09-30 16:40:00)",110,0,0,0,0,0,1,0,0
3010,"[2016-09-30 16:40:00,2016-09-30 17:00:00)",102,0,0,0,0,0,1,0,0
3011,"[2016-09-30 17:00:00,2016-09-30 17:20:00)",67,0,0,0,0,0,0,1,0
3012,"[2016-09-30 17:20:00,2016-09-30 17:40:00)",86,0,0,0,0,0,0,1,0
3013,"[2016-09-30 17:40:00,2016-09-30 18:00:00)",93,0,0,0,0,0,0,1,0
3014,"[2016-09-30 18:00:00,2016-09-30 18:20:00)",17,0,0,0,0,0,0,0,1
3015,"[2016-09-30 18:20:00,2016-09-30 18:40:00)",19,0,0,0,0,0,0,0,1
3016,"[2016-09-30 18:40:00,2016-09-30 19:00:00)",39,0,0,0,0,0,0,0,1
3075,"[2016-10-01 15:00:00,2016-10-01 15:20:00)",5,0,0,0,0,1,0,0,0
3076,"[2016-10-01 15:20:00,2016-10-01 15:40:00)",11,0,0,0,0,1,0,0,0
3077,"[2016-10-01 15:40:00,2016-10-01 16:00:00)",14,0,0,0,0,1,0,0,0
3078,"[2016-10-01 16:00:00,2016-10-01 16:20:00)",9,0,0,0,0,0,1,0,0
3079,"[2016-10-01 16:20:00,2016-10-01 16:40:00)",11,0,0,0,0,0,1,0,0
3080,"[2016-10-01 16:40:00,2016-10-01 17:00:00)",9,0,0,0,0,0,1,0,0
3081,"[2016-10-01 17:00:00,2016-10-01 17:20:00)",12,0,0,0,0,0,0,1,0
3082,"[2016-10-01 17:20:00,2016-10-01 17:40:00)",14,0,0,0,0,0,0,1,0
3083,"[2016-10-01 17:40:00,2016-10-01 18:00:00)",4,0,0,0,0,0,0,1,0
3084,"[2016-10-01 18:00:00,2016-10-01 18:20:00)",8,0,0,0,0,0,0,0,1
3085,"[2016-10-01 18:20:00,2016-10-01 18:40:00)",5,0,0,0,0,0,0,0,1
3086,"[2016-10-01 18:40:00,2016-10-01 19:00:00)",11,0,0,0,0,0,0,0,1
3147,"[2016-10-02 15:00:00,2016-10-02 15:20:00)",11,0,0,0,0,1,0,0,0
3148,"[2016-10-02 15:20:00,2016-10-02 15:40:00)",14,0,0,0,0,1,0,0,0
3149,"[2016-10-02 15:40:00,2016-10-02 16:00:00)",18,0,0,0,0,1,0,0,0
3150,"[2016-10-02 16:00:00,2016-10-02 16:20:00)",12,0,0,0,0,0,1,0,0
3151,"[2016-10-02 16:20:00,2016-10-02 16:40:00)",10,0,0,0,0,0,1,0,0
3152,"[2016-10-02 16:40:00,2016-10-02 17:00:00)",14,0,0,0,0,0,1,0,0
3153,"[2016-10-02 17:00:00,2016-10-02 17:20:00)",5,0,0,0,0,0,0,1,0
3154,"[2016-10-02 17:20:00,2016-10-02 17:40:00)",18,0,0,0,0,0,0,1,0
3155,"[2016-10-02 17:40:00,2016-10-02 18:00:00)",16,0,0,0,0,0,0,1,0
3156,"[2016-10-02 18:00:00,2016-10-02 18:20:00)",14,0,0,0,0,0,0,0,1
3157,"[2016-10-02 18:20:00,2016-10-02 18:40:00)",11,0,0,0,0,0,0,0,1
3158,"[2016-10-02 18:40:00,2016-10-02 19:00:00)",9,0,0,0,0,0,0,0,1
3577,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",91,0,0,0,0,1,0,0,0
3578,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",94,0,0,0,0,1,0,0,0
3579,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",99,0,0,0,0,1,0,0,0
3580,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",95,0,0,0,0,0,1,0,0
3581,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",81,0,0,0,0,0,1,0,0
3582,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",82,0,0,0,0,0,1,0,0
3583,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",92,0,0,0,0,0,0,1,0
3584,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",109,0,0,0,0,0,0,1,0
3585,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",104,0,0,0,0,0,0,1,0
3586,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",84,0,0,0,0,0,0,0,1
3587,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",70,0,0,0,0,0,0,0,1
3588,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",61,0,0,0,0,0,0,0,1
3649,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",84,0,0,0,0,1,0,0,0
3650,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",90,0,0,0,0,1,0,0,0
3651,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",107,0,0,0,0,1,0,0,0
3652,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",80,0,0,0,0,0,1,0,0
3653,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",100,0,0,0,0,0,1,0,0
3654,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",113,0,0,0,0,0,1,0,0
3655,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",127,0,0,0,0,0,0,1,0
3656,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",110,0,0,0,0,0,0,1,0
3657,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",105,0,0,0,0,0,0,1,0
3658,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",56,0,0,0,0,0,0,0,1
3659,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",80,0,0,0,0,0,0,0,1
3660,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",56,0,0,0,0,0,0,0,1
3721,"[2016-10-10 15:00:00,2016-10-10 15:20:00)",90,0,0,0,0,1,0,0,0
3722,"[2016-10-10 15:20:00,2016-10-10 15:40:00)",109,0,0,0,0,1,0,0,0
3723,"[2016-10-10 15:40:00,2016-10-10 16:00:00)",96,0,0,0,0,1,0,0,0
3724,"[2016-10-10 16:00:00,2016-10-10 16:20:00)",116,0,0,0,0,0,1,0,0
3725,"[2016-10-10 16:20:00,2016-10-10 16:40:00)",69,0,0,0,0,0,1,0,0
3726,"[2016-10-10 16:40:00,2016-10-10 17:00:00)",103,0,0,0,0,0,1,0,0
3727,"[2016-10-10 17:00:00,2016-10-10 17:20:00)",109,0,0,0,0,0,0,1,0
3728,"[2016-10-10 17:20:00,2016-10-10 17:40:00)",124,0,0,0,0,0,0,1,0
3729,"[2016-10-10 17:40:00,2016-10-10 18:00:00)",110,0,0,0,0,0,0,1,0
3730,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",53,0,0,0,0,0,0,0,1
3731,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",81,0,0,0,0,0,0,0,1
3732,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",71,0,0,0,0,0,0,0,1
3793,"[2016-10-11 15:00:00,2016-10-11 15:20:00)",85,0,0,0,0,1,0,0,0
3794,"[2016-10-11 15:20:00,2016-10-11 15:40:00)",90,0,0,0,0,1,0,0,0
3795,"[2016-10-11 15:40:00,2016-10-11 16:00:00)",86,0,0,0,0,1,0,0,0
3796,"[2016-10-11 16:00:00,2016-10-11 16:20:00)",81,0,0,0,0,0,1,0,0
3797,"[2016-10-11 16:20:00,2016-10-11 16:40:00)",91,0,0,0,0,0,1,0,0
3798,"[2016-10-11 16:40:00,2016-10-11 17:00:00)",103,0,0,0,0,0,1,0,0
3799,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",75,0,0,0,0,0,0,1,0
3800,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",93,0,0,0,0,0,0,1,0
3801,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",109,0,0,0,0,0,0,1,0
3802,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",66,0,0,0,0,0,0,0,1
3803,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",83,0,0,0,0,0,0,0,1
3804,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",62,0,0,0,0,0,0,0,1
3865,"[2016-10-12 15:00:00,2016-10-12 15:20:00)",90,0,0,0,0,1,0,0,0
3866,"[2016-10-12 15:20:00,2016-10-12 15:40:00)",103,0,0,0,0,1,0,0,0
3867,"[2016-10-12 15:40:00,2016-10-12 16:00:00)",88,0,0,0,0,1,0,0,0
3868,"[2016-10-12 16:00:00,2016-10-12 16:20:00)",112,0,0,0,0,0,1,0,0
3869,"[2016-10-12 16:20:00,2016-10-12 16:40:00)",103,0,0,0,0,0,1,0,0
3870,"[2016-10-12 16:40:00,2016-10-12 17:00:00)",115,0,0,0,0,0,1,0,0
3871,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",89,0,0,0,0,0,0,1,0
3872,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",132,0,0,0,0,0,0,1,0
3873,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",129,0,0,0,0,0,0,1,0
3874,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",48,0,0,0,0,0,0,0,1
3875,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",82,0,0,0,0,0,0,0,1
3876,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",66,0,0,0,0,0,0,0,1
3937,"[2016-10-13 15:00:00,2016-10-13 15:20:00)",96,0,0,0,0,1,0,0,0
3938,"[2016-10-13 15:20:00,2016-10-13 15:40:00)",87,0,0,0,0,1,0,0,0
