,tollgate_id,time_window,direction,volume,time,date,hour,weekday,nummin
1780,3,"[2016-09-24 02:40:00,2016-09-24 03:00:00)",0,14,2016-09-24 02:40:00,2016-09-24,02:40:00,5,9
1781,1,"[2016-09-24 03:00:00,2016-09-24 03:20:00)",1,6,2016-09-24 03:00:00,2016-09-24,03:00:00,5,10
1782,1,"[2016-09-24 03:00:00,2016-09-24 03:20:00)",0,11,2016-09-24 03:00:00,2016-09-24,03:00:00,5,10
1783,3,"[2016-09-24 03:00:00,2016-09-24 03:20:00)",1,7,2016-09-24 03:00:00,2016-09-24,03:00:00,5,10
1784,3,"[2016-09-24 03:00:00,2016-09-24 03:20:00)",0,11,2016-09-24 03:00:00,2016-09-24,03:00:00,5,10
1785,1,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",1,23,2016-09-24 03:20:00,2016-09-24,03:20:00,5,11
1786,1,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",0,10,2016-09-24 03:20:00,2016-09-24,03:20:00,5,11
1787,3,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",1,4,2016-09-24 03:20:00,2016-09-24,03:20:00,5,11
1788,3,"[2016-09-24 03:20:00,2016-09-24 03:40:00)",0,11,2016-09-24 03:20:00,2016-09-24,03:20:00,5,11
1789,1,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",1,15,2016-09-24 03:40:00,2016-09-24,03:40:00,5,12
1790,1,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",0,14,2016-09-24 03:40:00,2016-09-24,03:40:00,5,12
1791,3,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",1,8,2016-09-24 03:40:00,2016-09-24,03:40:00,5,12
1792,3,"[2016-09-24 03:40:00,2016-09-24 04:00:00)",0,16,2016-09-24 03:40:00,2016-09-24,03:40:00,5,12
1793,1,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",1,16,2016-09-24 04:00:00,2016-09-24,04:00:00,5,13
1794,1,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",0,6,2016-09-24 04:00:00,2016-09-24,04:00:00,5,13
1795,3,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",1,6,2016-09-24 04:00:00,2016-09-24,04:00:00,5,13
1796,3,"[2016-09-24 04:00:00,2016-09-24 04:20:00)",0,12,2016-09-24 04:00:00,2016-09-24,04:00:00,5,13
1797,1,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",1,16,2016-09-24 04:20:00,2016-09-24,04:20:00,5,14
1798,1,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",0,11,2016-09-24 04:20:00,2016-09-24,04:20:00,5,14
1799,3,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",1,2,2016-09-24 04:20:00,2016-09-24,04:20:00,5,14
1800,3,"[2016-09-24 04:20:00,2016-09-24 04:40:00)",0,14,2016-09-24 04:20:00,2016-09-24,04:20:00,5,14
1801,1,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",1,25,2016-09-24 04:40:00,2016-09-24,04:40:00,5,15
1802,1,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",0,20,2016-09-24 04:40:00,2016-09-24,04:40:00,5,15
1803,3,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",1,7,2016-09-24 04:40:00,2016-09-24,04:40:00,5,15
1804,3,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",0,13,2016-09-24 04:40:00,2016-09-24,04:40:00,5,15
1805,2,"[2016-09-24 04:40:00,2016-09-24 05:00:00)",0,1,2016-09-24 04:40:00,2016-09-24,04:40:00,5,15
1806,1,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",1,29,2016-09-24 05:00:00,2016-09-24,05:00:00,5,16
1807,1,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",0,4,2016-09-24 05:00:00,2016-09-24,05:00:00,5,16
1808,3,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",1,8,2016-09-24 05:00:00,2016-09-24,05:00:00,5,16
1809,3,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",0,8,2016-09-24 05:00:00,2016-09-24,05:00:00,5,16
1810,2,"[2016-09-24 05:00:00,2016-09-24 05:20:00)",0,14,2016-09-24 05:00:00,2016-09-24,05:00:00,5,16
1811,1,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",1,38,2016-09-24 05:20:00,2016-09-24,05:20:00,5,17
1812,1,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",0,5,2016-09-24 05:20:00,2016-09-24,05:20:00,5,17
1813,3,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",1,12,2016-09-24 05:20:00,2016-09-24,05:20:00,5,17
1814,3,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",0,12,2016-09-24 05:20:00,2016-09-24,05:20:00,5,17
1815,2,"[2016-09-24 05:20:00,2016-09-24 05:40:00)",0,17,2016-09-24 05:20:00,2016-09-24,05:20:00,5,17
1816,1,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",1,30,2016-09-24 05:40:00,2016-09-24,05:40:00,5,18
1817,1,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",0,9,2016-09-24 05:40:00,2016-09-24,05:40:00,5,18
1818,3,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",1,14,2016-09-24 05:40:00,2016-09-24,05:40:00,5,18
1819,3,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",0,34,2016-09-24 05:40:00,2016-09-24,05:40:00,5,18
1820,2,"[2016-09-24 05:40:00,2016-09-24 06:00:00)",0,16,2016-09-24 05:40:00,2016-09-24,05:40:00,5,18
1821,1,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",1,37,2016-09-24 06:00:00,2016-09-24,06:00:00,5,19
1822,1,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",0,8,2016-09-24 06:00:00,2016-09-24,06:00:00,5,19
1823,3,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",1,17,2016-09-24 06:00:00,2016-09-24,06:00:00,5,19
1824,3,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",0,35,2016-09-24 06:00:00,2016-09-24,06:00:00,5,19
1825,2,"[2016-09-24 06:00:00,2016-09-24 06:20:00)",0,30,2016-09-24 06:00:00,2016-09-24,06:00:00,5,19
1826,1,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",1,58,2016-09-24 06:20:00,2016-09-24,06:20:00,5,20
1827,1,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",0,19,2016-09-24 06:20:00,2016-09-24,06:20:00,5,20
1828,3,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",1,44,2016-09-24 06:20:00,2016-09-24,06:20:00,5,20
1829,3,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",0,52,2016-09-24 06:20:00,2016-09-24,06:20:00,5,20
1830,2,"[2016-09-24 06:20:00,2016-09-24 06:40:00)",0,31,2016-09-24 06:20:00,2016-09-24,06:20:00,5,20
1831,1,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",1,63,2016-09-24 06:40:00,2016-09-24,06:40:00,5,21
1832,1,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",0,24,2016-09-24 06:40:00,2016-09-24,06:40:00,5,21
1833,3,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",1,48,2016-09-24 06:40:00,2016-09-24,06:40:00,5,21
1834,3,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",0,75,2016-09-24 06:40:00,2016-09-24,06:40:00,5,21
1835,2,"[2016-09-24 06:40:00,2016-09-24 07:00:00)",0,45,2016-09-24 06:40:00,2016-09-24,06:40:00,5,21
1836,1,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",1,74,2016-09-24 07:00:00,2016-09-24,07:00:00,5,22
1837,1,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",0,28,2016-09-24 07:00:00,2016-09-24,07:00:00,5,22
1838,3,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",1,73,2016-09-24 07:00:00,2016-09-24,07:00:00,5,22
1839,3,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",0,83,2016-09-24 07:00:00,2016-09-24,07:00:00,5,22
1840,2,"[2016-09-24 07:00:00,2016-09-24 07:20:00)",0,46,2016-09-24 07:00:00,2016-09-24,07:00:00,5,22
1841,1,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",1,74,2016-09-24 07:20:00,2016-09-24,07:20:00,5,23
1842,1,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",0,33,2016-09-24 07:20:00,2016-09-24,07:20:00,5,23
1843,3,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",1,71,2016-09-24 07:20:00,2016-09-24,07:20:00,5,23
1844,3,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",0,88,2016-09-24 07:20:00,2016-09-24,07:20:00,5,23
1845,2,"[2016-09-24 07:20:00,2016-09-24 07:40:00)",0,64,2016-09-24 07:20:00,2016-09-24,07:20:00,5,23
1846,1,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",1,106,2016-09-24 07:40:00,2016-09-24,07:40:00,5,24
1847,1,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",0,35,2016-09-24 07:40:00,2016-09-24,07:40:00,5,24
1848,3,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",1,95,2016-09-24 07:40:00,2016-09-24,07:40:00,5,24
1849,3,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",0,104,2016-09-24 07:40:00,2016-09-24,07:40:00,5,24
1850,2,"[2016-09-24 07:40:00,2016-09-24 08:00:00)",0,82,2016-09-24 07:40:00,2016-09-24,07:40:00,5,24
1851,1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",1,95,2016-09-24 08:00:00,2016-09-24,08:00:00,5,25
1852,1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,43,2016-09-24 08:00:00,2016-09-24,08:00:00,5,25
1853,3,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",1,122,2016-09-24 08:00:00,2016-09-24,08:00:00,5,25
1854,3,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,114,2016-09-24 08:00:00,2016-09-24,08:00:00,5,25
1855,2,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,74,2016-09-24 08:00:00,2016-09-24,08:00:00,5,25
1856,1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",1,101,2016-09-24 08:20:00,2016-09-24,08:20:00,5,26
1857,1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,64,2016-09-24 08:20:00,2016-09-24,08:20:00,5,26
1858,3,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",1,113,2016-09-24 08:20:00,2016-09-24,08:20:00,5,26
1859,3,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,121,2016-09-24 08:20:00,2016-09-24,08:20:00,5,26
1860,2,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,86,2016-09-24 08:20:00,2016-09-24,08:20:00,5,26
1861,1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",1,102,2016-09-24 08:40:00,2016-09-24,08:40:00,5,27
1862,1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,71,2016-09-24 08:40:00,2016-09-24,08:40:00,5,27
1863,3,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",1,107,2016-09-24 08:40:00,2016-09-24,08:40:00,5,27
1864,3,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,127,2016-09-24 08:40:00,2016-09-24,08:40:00,5,27
1865,2,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,91,2016-09-24 08:40:00,2016-09-24,08:40:00,5,27
1866,1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",1,82,2016-09-24 09:00:00,2016-09-24,09:00:00,5,28
1867,1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,52,2016-09-24 09:00:00,2016-09-24,09:00:00,5,28
1868,3,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",1,115,2016-09-24 09:00:00,2016-09-24,09:00:00,5,28
1869,3,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,117,2016-09-24 09:00:00,2016-09-24,09:00:00,5,28
1870,2,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,94,2016-09-24 09:00:00,2016-09-24,09:00:00,5,28
1871,1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",1,86,2016-09-24 09:20:00,2016-09-24,09:20:00,5,29
1872,1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,68,2016-09-24 09:20:00,2016-09-24,09:20:00,5,29
1873,3,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",1,128,2016-09-24 09:20:00,2016-09-24,09:20:00,5,29
1874,3,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,113,2016-09-24 09:20:00,2016-09-24,09:20:00,5,29
1875,2,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,96,2016-09-24 09:20:00,2016-09-24,09:20:00,5,29
1876,1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",1,78,2016-09-24 09:40:00,2016-09-24,09:40:00,5,30
1877,1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,66,2016-09-24 09:40:00,2016-09-24,09:40:00,5,30
1878,3,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",1,124,2016-09-24 09:40:00,2016-09-24,09:40:00,5,30
1879,3,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,134,2016-09-24 09:40:00,2016-09-24,09:40:00,5,30
1880,2,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,100,2016-09-24 09:40:00,2016-09-24,09:40:00,5,30
1881,1,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",1,83,2016-09-24 10:00:00,2016-09-24,10:00:00,5,31
1882,1,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",0,56,2016-09-24 10:00:00,2016-09-24,10:00:00,5,31
1883,3,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",1,97,2016-09-24 10:00:00,2016-09-24,10:00:00,5,31
1884,3,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",0,121,2016-09-24 10:00:00,2016-09-24,10:00:00,5,31
1885,2,"[2016-09-24 10:00:00,2016-09-24 10:20:00)",0,107,2016-09-24 10:00:00,2016-09-24,10:00:00,5,31
1886,1,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",1,86,2016-09-24 10:20:00,2016-09-24,10:20:00,5,32
1887,1,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",0,70,2016-09-24 10:20:00,2016-09-24,10:20:00,5,32
1888,3,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",1,99,2016-09-24 10:20:00,2016-09-24,10:20:00,5,32
1889,3,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",0,119,2016-09-24 10:20:00,2016-09-24,10:20:00,5,32
1890,2,"[2016-09-24 10:20:00,2016-09-24 10:40:00)",0,85,2016-09-24 10:20:00,2016-09-24,10:20:00,5,32
1891,1,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",1,79,2016-09-24 10:40:00,2016-09-24,10:40:00,5,33
1892,1,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",0,54,2016-09-24 10:40:00,2016-09-24,10:40:00,5,33
1893,3,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",1,89,2016-09-24 10:40:00,2016-09-24,10:40:00,5,33
1894,3,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",0,122,2016-09-24 10:40:00,2016-09-24,10:40:00,5,33
1895,2,"[2016-09-24 10:40:00,2016-09-24 11:00:00)",0,77,2016-09-24 10:40:00,2016-09-24,10:40:00,5,33
1896,1,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",1,75,2016-09-24 11:00:00,2016-09-24,11:00:00,5,34
1897,1,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",0,54,2016-09-24 11:00:00,2016-09-24,11:00:00,5,34
1898,3,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",1,87,2016-09-24 11:00:00,2016-09-24,11:00:00,5,34
1899,3,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",0,115,2016-09-24 11:00:00,2016-09-24,11:00:00,5,34
1900,2,"[2016-09-24 11:00:00,2016-09-24 11:20:00)",0,89,2016-09-24 11:00:00,2016-09-24,11:00:00,5,34
1901,1,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",1,89,2016-09-24 11:20:00,2016-09-24,11:20:00,5,35
1902,1,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",0,58,2016-09-24 11:20:00,2016-09-24,11:20:00,5,35
1903,3,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",1,84,2016-09-24 11:20:00,2016-09-24,11:20:00,5,35
1904,3,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",0,87,2016-09-24 11:20:00,2016-09-24,11:20:00,5,35
1905,2,"[2016-09-24 11:20:00,2016-09-24 11:40:00)",0,61,2016-09-24 11:20:00,2016-09-24,11:20:00,5,35
1906,1,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",1,91,2016-09-24 11:40:00,2016-09-24,11:40:00,5,36
1907,1,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",0,47,2016-09-24 11:40:00,2016-09-24,11:40:00,5,36
1908,3,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",1,90,2016-09-24 11:40:00,2016-09-24,11:40:00,5,36
1909,3,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",0,104,2016-09-24 11:40:00,2016-09-24,11:40:00,5,36
1910,2,"[2016-09-24 11:40:00,2016-09-24 12:00:00)",0,61,2016-09-24 11:40:00,2016-09-24,11:40:00,5,36
1911,1,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",1,110,2016-09-24 12:00:00,2016-09-24,12:00:00,5,37
1912,1,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",0,49,2016-09-24 12:00:00,2016-09-24,12:00:00,5,37
1913,3,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",1,120,2016-09-24 12:00:00,2016-09-24,12:00:00,5,37
1914,3,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",0,107,2016-09-24 12:00:00,2016-09-24,12:00:00,5,37
1915,2,"[2016-09-24 12:00:00,2016-09-24 12:20:00)",0,64,2016-09-24 12:00:00,2016-09-24,12:00:00,5,37
1916,1,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",1,107,2016-09-24 12:20:00,2016-09-24,12:20:00,5,38
1917,1,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",0,31,2016-09-24 12:20:00,2016-09-24,12:20:00,5,38
1918,3,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",1,72,2016-09-24 12:20:00,2016-09-24,12:20:00,5,38
1919,3,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",0,104,2016-09-24 12:20:00,2016-09-24,12:20:00,5,38
1920,2,"[2016-09-24 12:20:00,2016-09-24 12:40:00)",0,76,2016-09-24 12:20:00,2016-09-24,12:20:00,5,38
1921,1,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",1,92,2016-09-24 12:40:00,2016-09-24,12:40:00,5,39
1922,1,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",0,55,2016-09-24 12:40:00,2016-09-24,12:40:00,5,39
1923,3,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",1,104,2016-09-24 12:40:00,2016-09-24,12:40:00,5,39
1924,3,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",0,114,2016-09-24 12:40:00,2016-09-24,12:40:00,5,39
1925,2,"[2016-09-24 12:40:00,2016-09-24 13:00:00)",0,70,2016-09-24 12:40:00,2016-09-24,12:40:00,5,39
1926,1,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",1,90,2016-09-24 13:00:00,2016-09-24,13:00:00,5,40
1927,1,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",0,41,2016-09-24 13:00:00,2016-09-24,13:00:00,5,40
1928,3,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",1,113,2016-09-24 13:00:00,2016-09-24,13:00:00,5,40
1929,3,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",0,122,2016-09-24 13:00:00,2016-09-24,13:00:00,5,40
1930,2,"[2016-09-24 13:00:00,2016-09-24 13:20:00)",0,67,2016-09-24 13:00:00,2016-09-24,13:00:00,5,40
1931,1,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",1,117,2016-09-24 13:20:00,2016-09-24,13:20:00,5,41
1932,1,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",0,42,2016-09-24 13:20:00,2016-09-24,13:20:00,5,41
1933,3,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",1,112,2016-09-24 13:20:00,2016-09-24,13:20:00,5,41
1934,3,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",0,122,2016-09-24 13:20:00,2016-09-24,13:20:00,5,41
1935,2,"[2016-09-24 13:20:00,2016-09-24 13:40:00)",0,79,2016-09-24 13:20:00,2016-09-24,13:20:00,5,41
1936,1,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",1,104,2016-09-24 13:40:00,2016-09-24,13:40:00,5,42
1937,1,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",0,64,2016-09-24 13:40:00,2016-09-24,13:40:00,5,42
1938,3,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",1,108,2016-09-24 13:40:00,2016-09-24,13:40:00,5,42
1939,3,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",0,120,2016-09-24 13:40:00,2016-09-24,13:40:00,5,42
1940,2,"[2016-09-24 13:40:00,2016-09-24 14:00:00)",0,83,2016-09-24 13:40:00,2016-09-24,13:40:00,5,42
1941,1,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",1,88,2016-09-24 14:00:00,2016-09-24,14:00:00,5,43
1942,1,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",0,56,2016-09-24 14:00:00,2016-09-24,14:00:00,5,43
1943,3,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",1,93,2016-09-24 14:00:00,2016-09-24,14:00:00,5,43
1944,3,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",0,122,2016-09-24 14:00:00,2016-09-24,14:00:00,5,43
1945,2,"[2016-09-24 14:00:00,2016-09-24 14:20:00)",0,74,2016-09-24 14:00:00,2016-09-24,14:00:00,5,43
1946,1,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",1,87,2016-09-24 14:20:00,2016-09-24,14:20:00,5,44
1947,1,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",0,55,2016-09-24 14:20:00,2016-09-24,14:20:00,5,44
1948,3,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",1,101,2016-09-24 14:20:00,2016-09-24,14:20:00,5,44
1949,3,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",0,116,2016-09-24 14:20:00,2016-09-24,14:20:00,5,44
1950,2,"[2016-09-24 14:20:00,2016-09-24 14:40:00)",0,87,2016-09-24 14:20:00,2016-09-24,14:20:00,5,44
1951,1,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",1,102,2016-09-24 14:40:00,2016-09-24,14:40:00,5,45
1952,1,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",0,78,2016-09-24 14:40:00,2016-09-24,14:40:00,5,45
1953,3,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",1,98,2016-09-24 14:40:00,2016-09-24,14:40:00,5,45
1954,3,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",0,112,2016-09-24 14:40:00,2016-09-24,14:40:00,5,45
1955,2,"[2016-09-24 14:40:00,2016-09-24 15:00:00)",0,97,2016-09-24 14:40:00,2016-09-24,14:40:00,5,45
1956,1,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",1,95,2016-09-24 15:00:00,2016-09-24,15:00:00,5,46
1957,1,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",0,55,2016-09-24 15:00:00,2016-09-24,15:00:00,5,46
1958,3,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",1,104,2016-09-24 15:00:00,2016-09-24,15:00:00,5,46
1959,3,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",0,153,2016-09-24 15:00:00,2016-09-24,15:00:00,5,46
1960,2,"[2016-09-24 15:00:00,2016-09-24 15:20:00)",0,80,2016-09-24 15:00:00,2016-09-24,15:00:00,5,46
1961,1,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",1,110,2016-09-24 15:20:00,2016-09-24,15:20:00,5,47
1962,1,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",0,63,2016-09-24 15:20:00,2016-09-24,15:20:00,5,47
1963,3,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",1,134,2016-09-24 15:20:00,2016-09-24,15:20:00,5,47
1964,3,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",0,157,2016-09-24 15:20:00,2016-09-24,15:20:00,5,47
1965,2,"[2016-09-24 15:20:00,2016-09-24 15:40:00)",0,89,2016-09-24 15:20:00,2016-09-24,15:20:00,5,47
1966,1,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",1,104,2016-09-24 15:40:00,2016-09-24,15:40:00,5,48
1967,1,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",0,66,2016-09-24 15:40:00,2016-09-24,15:40:00,5,48
1968,3,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",1,105,2016-09-24 15:40:00,2016-09-24,15:40:00,5,48
1969,3,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",0,110,2016-09-24 15:40:00,2016-09-24,15:40:00,5,48
1970,2,"[2016-09-24 15:40:00,2016-09-24 16:00:00)",0,94,2016-09-24 15:40:00,2016-09-24,15:40:00,5,48
1971,1,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",1,93,2016-09-24 16:00:00,2016-09-24,16:00:00,5,49
1972,1,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",0,81,2016-09-24 16:00:00,2016-09-24,16:00:00,5,49
1973,3,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",1,109,2016-09-24 16:00:00,2016-09-24,16:00:00,5,49
1974,3,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",0,140,2016-09-24 16:00:00,2016-09-24,16:00:00,5,49
1975,2,"[2016-09-24 16:00:00,2016-09-24 16:20:00)",0,87,2016-09-24 16:00:00,2016-09-24,16:00:00,5,49
1976,1,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",1,84,2016-09-24 16:20:00,2016-09-24,16:20:00,5,50
1977,1,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",0,59,2016-09-24 16:20:00,2016-09-24,16:20:00,5,50
1978,3,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",1,107,2016-09-24 16:20:00,2016-09-24,16:20:00,5,50
1979,3,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",0,135,2016-09-24 16:20:00,2016-09-24,16:20:00,5,50
1980,2,"[2016-09-24 16:20:00,2016-09-24 16:40:00)",0,83,2016-09-24 16:20:00,2016-09-24,16:20:00,5,50
1981,1,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",1,90,2016-09-24 16:40:00,2016-09-24,16:40:00,5,51
1982,1,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",0,48,2016-09-24 16:40:00,2016-09-24,16:40:00,5,51
1983,3,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",1,114,2016-09-24 16:40:00,2016-09-24,16:40:00,5,51
1984,3,"[2016-09-24 16:40:00,2016-09-24 17:00:00)",0,152,2016-09-24 16:40:00,2016-09-24,16:40:00,5,51
