,intersection_id,tollgate_id,time_window,avg_travel_time,time,date,hour,weekday,nummin
4291,B,3,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",84.84,2016-10-08 14:00:00,2016-10-08,14:00:00,5,35
4292,B,3,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",89.76,2016-10-08 14:20:00,2016-10-08,14:20:00,5,36
4293,B,3,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",95.22,2016-10-08 14:40:00,2016-10-08,14:40:00,5,37
4294,B,3,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",102.28,2016-10-08 15:00:00,2016-10-08,15:00:00,5,38
4295,B,3,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",104.85,2016-10-08 15:20:00,2016-10-08,15:20:00,5,39
4296,B,3,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",102.71,2016-10-08 15:40:00,2016-10-08,15:40:00,5,40
4297,B,3,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",84.14,2016-10-08 16:00:00,2016-10-08,16:00:00,5,41
4298,B,3,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",65.21,2016-10-08 16:20:00,2016-10-08,16:20:00,5,42
4299,B,3,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",108.78,2016-10-08 16:40:00,2016-10-08,16:40:00,5,43
4300,B,3,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",90.84,2016-10-08 17:00:00,2016-10-08,17:00:00,5,44
4301,B,3,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",101.24,2016-10-08 17:20:00,2016-10-08,17:20:00,5,45
4302,B,3,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",90.81,2016-10-08 17:40:00,2016-10-08,17:40:00,5,46
4303,B,3,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",95.23,2016-10-08 18:00:00,2016-10-08,18:00:00,5,47
4304,B,3,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",114.18,2016-10-08 18:40:00,2016-10-08,18:40:00,5,49
4305,B,3,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",137.14,2016-10-08 19:00:00,2016-10-08,19:00:00,5,64
4306,B,3,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",105.97,2016-10-08 19:20:00,2016-10-08,19:20:00,5,50
4307,B,3,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",82.98,2016-10-08 19:40:00,2016-10-08,19:40:00,5,51
4308,B,3,"[2016-10-08 20:00:00,2016-10-08 20:20:00)",79.5,2016-10-08 20:00:00,2016-10-08,20:00:00,5,52
4309,B,3,"[2016-10-08 20:20:00,2016-10-08 20:40:00)",67.4,2016-10-08 20:20:00,2016-10-08,20:20:00,5,65
4310,B,3,"[2016-10-08 21:20:00,2016-10-08 21:40:00)",104.75,2016-10-08 21:20:00,2016-10-08,21:20:00,5,54
4311,B,3,"[2016-10-08 21:40:00,2016-10-08 22:00:00)",91.03,2016-10-08 21:40:00,2016-10-08,21:40:00,5,55
4312,B,3,"[2016-10-08 22:00:00,2016-10-08 22:20:00)",79.58,2016-10-08 22:00:00,2016-10-08,22:00:00,5,56
4313,B,3,"[2016-10-08 22:20:00,2016-10-08 22:40:00)",76.94,2016-10-08 22:20:00,2016-10-08,22:20:00,5,57
4314,B,3,"[2016-10-08 22:40:00,2016-10-08 23:00:00)",111.28,2016-10-08 22:40:00,2016-10-08,22:40:00,5,71
4315,B,3,"[2016-10-08 23:00:00,2016-10-08 23:20:00)",106.57,2016-10-08 23:00:00,2016-10-08,23:00:00,5,58
4316,B,3,"[2016-10-08 23:20:00,2016-10-08 23:40:00)",92.04,2016-10-08 23:20:00,2016-10-08,23:20:00,5,68
4317,B,3,"[2016-10-09 01:20:00,2016-10-09 01:40:00)",28.34,2016-10-09 01:20:00,2016-10-09,01:20:00,6,67
4318,B,3,"[2016-10-09 02:20:00,2016-10-09 02:40:00)",58.18,2016-10-09 02:20:00,2016-10-09,02:20:00,6,61
4319,B,3,"[2016-10-09 05:00:00,2016-10-09 05:20:00)",116.1,2016-10-09 05:00:00,2016-10-09,05:00:00,6,10
4320,B,3,"[2016-10-09 06:00:00,2016-10-09 06:20:00)",84.16,2016-10-09 06:00:00,2016-10-09,06:00:00,6,11
4321,B,3,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",101.37,2016-10-09 06:40:00,2016-10-09,06:40:00,6,13
4322,B,3,"[2016-10-09 07:00:00,2016-10-09 07:20:00)",270.11,2016-10-09 07:00:00,2016-10-09,07:00:00,6,14
4323,B,3,"[2016-10-09 07:20:00,2016-10-09 07:40:00)",109.06,2016-10-09 07:20:00,2016-10-09,07:20:00,6,15
4324,B,3,"[2016-10-09 07:40:00,2016-10-09 08:00:00)",153.68,2016-10-09 07:40:00,2016-10-09,07:40:00,6,16
4325,B,3,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",102.75,2016-10-09 08:00:00,2016-10-09,08:00:00,6,17
4326,B,3,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",131.35,2016-10-09 08:20:00,2016-10-09,08:20:00,6,18
4327,B,3,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",85.02,2016-10-09 08:40:00,2016-10-09,08:40:00,6,19
4328,B,3,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",127.37,2016-10-09 09:00:00,2016-10-09,09:00:00,6,20
4329,B,3,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",95.5,2016-10-09 09:20:00,2016-10-09,09:20:00,6,21
4330,B,3,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",70.39,2016-10-09 09:40:00,2016-10-09,09:40:00,6,22
4331,B,3,"[2016-10-09 10:00:00,2016-10-09 10:20:00)",111.25,2016-10-09 10:00:00,2016-10-09,10:00:00,6,23
4332,B,3,"[2016-10-09 10:20:00,2016-10-09 10:40:00)",110.34,2016-10-09 10:20:00,2016-10-09,10:20:00,6,24
4333,B,3,"[2016-10-09 10:40:00,2016-10-09 11:00:00)",98.08,2016-10-09 10:40:00,2016-10-09,10:40:00,6,25
4334,B,3,"[2016-10-09 11:00:00,2016-10-09 11:20:00)",124.71,2016-10-09 11:00:00,2016-10-09,11:00:00,6,26
4335,B,3,"[2016-10-09 11:20:00,2016-10-09 11:40:00)",134.81,2016-10-09 11:20:00,2016-10-09,11:20:00,6,27
4336,B,3,"[2016-10-09 11:40:00,2016-10-09 12:00:00)",99.74,2016-10-09 11:40:00,2016-10-09,11:40:00,6,28
4337,B,3,"[2016-10-09 12:00:00,2016-10-09 12:20:00)",93.0,2016-10-09 12:00:00,2016-10-09,12:00:00,6,29
4338,B,3,"[2016-10-09 12:20:00,2016-10-09 12:40:00)",121.33,2016-10-09 12:20:00,2016-10-09,12:20:00,6,30
4339,B,3,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",74.74,2016-10-09 12:40:00,2016-10-09,12:40:00,6,31
4340,B,3,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",96.28,2016-10-09 13:00:00,2016-10-09,13:00:00,6,32
4341,B,3,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",113.36,2016-10-09 13:20:00,2016-10-09,13:20:00,6,33
4342,B,3,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",75.05,2016-10-09 13:40:00,2016-10-09,13:40:00,6,34
4343,B,3,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",91.21,2016-10-09 14:00:00,2016-10-09,14:00:00,6,35
4344,B,3,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",66.62,2016-10-09 14:20:00,2016-10-09,14:20:00,6,36
4345,B,3,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",117.85,2016-10-09 14:40:00,2016-10-09,14:40:00,6,37
4346,B,3,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",82.13,2016-10-09 15:00:00,2016-10-09,15:00:00,6,38
4347,B,3,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",76.15,2016-10-09 15:20:00,2016-10-09,15:20:00,6,39
4348,B,3,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",105.14,2016-10-09 15:40:00,2016-10-09,15:40:00,6,40
4349,B,3,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",163.4,2016-10-09 16:00:00,2016-10-09,16:00:00,6,41
4350,B,3,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",94.46,2016-10-09 16:20:00,2016-10-09,16:20:00,6,42
4351,B,3,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",112.83,2016-10-09 16:40:00,2016-10-09,16:40:00,6,43
4352,B,3,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",59.2,2016-10-09 17:00:00,2016-10-09,17:00:00,6,44
4353,B,3,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",37.99,2016-10-09 17:20:00,2016-10-09,17:20:00,6,45
4354,B,3,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",86.44,2016-10-09 17:40:00,2016-10-09,17:40:00,6,46
4355,B,3,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",84.43,2016-10-09 18:00:00,2016-10-09,18:00:00,6,47
4356,B,3,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",163.7,2016-10-09 18:20:00,2016-10-09,18:20:00,6,48
4357,B,3,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",116.46,2016-10-09 18:40:00,2016-10-09,18:40:00,6,49
4358,B,3,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",97.76,2016-10-09 19:00:00,2016-10-09,19:00:00,6,64
4359,B,3,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",73.02,2016-10-09 19:20:00,2016-10-09,19:20:00,6,50
4360,B,3,"[2016-10-09 20:00:00,2016-10-09 20:20:00)",81.67,2016-10-09 20:00:00,2016-10-09,20:00:00,6,52
4361,B,3,"[2016-10-09 20:20:00,2016-10-09 20:40:00)",107.41,2016-10-09 20:20:00,2016-10-09,20:20:00,6,65
4362,B,3,"[2016-10-09 20:40:00,2016-10-09 21:00:00)",112.74,2016-10-09 20:40:00,2016-10-09,20:40:00,6,53
4363,B,3,"[2016-10-09 21:20:00,2016-10-09 21:40:00)",129.41,2016-10-09 21:20:00,2016-10-09,21:20:00,6,54
4364,B,3,"[2016-10-09 21:40:00,2016-10-09 22:00:00)",37.68,2016-10-09 21:40:00,2016-10-09,21:40:00,6,55
4365,B,3,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",72.85,2016-10-09 22:20:00,2016-10-09,22:20:00,6,57
4366,B,3,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",58.55,2016-10-09 22:40:00,2016-10-09,22:40:00,6,71
4367,B,3,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",66.74,2016-10-09 23:00:00,2016-10-09,23:00:00,6,58
4368,B,3,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",137.55,2016-10-09 23:20:00,2016-10-09,23:20:00,6,68
4369,B,3,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",106.12,2016-10-10 00:00:00,2016-10-10,00:00:00,0,1
4370,B,3,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",73.68,2016-10-10 02:20:00,2016-10-10,02:20:00,0,61
4371,B,3,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",95.93,2016-10-10 02:40:00,2016-10-10,02:40:00,0,5
4372,B,3,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",83.05,2016-10-10 04:00:00,2016-10-10,04:00:00,0,7
4373,B,3,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",58.75,2016-10-10 05:20:00,2016-10-10,05:20:00,0,69
4374,B,3,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",77.43,2016-10-10 06:20:00,2016-10-10,06:20:00,0,12
4375,B,3,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",75.79,2016-10-10 06:40:00,2016-10-10,06:40:00,0,13
4376,B,3,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",88.47,2016-10-10 07:00:00,2016-10-10,07:00:00,0,14
4377,B,3,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",103.89,2016-10-10 07:20:00,2016-10-10,07:20:00,0,15
4378,B,3,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",76.21,2016-10-10 07:40:00,2016-10-10,07:40:00,0,16
4379,B,3,"[2016-10-10 08:00:00,2016-10-10 08:20:00)",112.91,2016-10-10 08:00:00,2016-10-10,08:00:00,0,17
4380,B,3,"[2016-10-10 08:20:00,2016-10-10 08:40:00)",127.14,2016-10-10 08:20:00,2016-10-10,08:20:00,0,18
4381,B,3,"[2016-10-10 08:40:00,2016-10-10 09:00:00)",132.16,2016-10-10 08:40:00,2016-10-10,08:40:00,0,19
4382,B,3,"[2016-10-10 09:00:00,2016-10-10 09:20:00)",127.34,2016-10-10 09:00:00,2016-10-10,09:00:00,0,20
4383,B,3,"[2016-10-10 09:20:00,2016-10-10 09:40:00)",85.84,2016-10-10 09:20:00,2016-10-10,09:20:00,0,21
4384,B,3,"[2016-10-10 09:40:00,2016-10-10 10:00:00)",113.07,2016-10-10 09:40:00,2016-10-10,09:40:00,0,22
4385,B,3,"[2016-10-10 10:00:00,2016-10-10 10:20:00)",395.85,2016-10-10 10:00:00,2016-10-10,10:00:00,0,23
4386,B,3,"[2016-10-10 10:20:00,2016-10-10 10:40:00)",93.81,2016-10-10 10:20:00,2016-10-10,10:20:00,0,24
4387,B,3,"[2016-10-10 10:40:00,2016-10-10 11:00:00)",119.9,2016-10-10 10:40:00,2016-10-10,10:40:00,0,25
4388,B,3,"[2016-10-10 11:00:00,2016-10-10 11:20:00)",102.86,2016-10-10 11:00:00,2016-10-10,11:00:00,0,26
4389,B,3,"[2016-10-10 11:20:00,2016-10-10 11:40:00)",114.33,2016-10-10 11:20:00,2016-10-10,11:20:00,0,27
4390,B,3,"[2016-10-10 11:40:00,2016-10-10 12:00:00)",103.73,2016-10-10 11:40:00,2016-10-10,11:40:00,0,28
4391,B,3,"[2016-10-10 12:00:00,2016-10-10 12:20:00)",96.24,2016-10-10 12:00:00,2016-10-10,12:00:00,0,29
4392,B,3,"[2016-10-10 12:20:00,2016-10-10 12:40:00)",145.03,2016-10-10 12:20:00,2016-10-10,12:20:00,0,30
4393,B,3,"[2016-10-10 12:40:00,2016-10-10 13:00:00)",65.46,2016-10-10 12:40:00,2016-10-10,12:40:00,0,31
4394,B,3,"[2016-10-10 13:00:00,2016-10-10 13:20:00)",86.77,2016-10-10 13:00:00,2016-10-10,13:00:00,0,32
4395,B,3,"[2016-10-10 13:20:00,2016-10-10 13:40:00)",122.15,2016-10-10 13:20:00,2016-10-10,13:20:00,0,33
4396,B,3,"[2016-10-10 13:40:00,2016-10-10 14:00:00)",83.96,2016-10-10 13:40:00,2016-10-10,13:40:00,0,34
4397,B,3,"[2016-10-10 14:00:00,2016-10-10 14:20:00)",160.67,2016-10-10 14:00:00,2016-10-10,14:00:00,0,35
4398,B,3,"[2016-10-10 14:20:00,2016-10-10 14:40:00)",90.63,2016-10-10 14:20:00,2016-10-10,14:20:00,0,36
4399,B,3,"[2016-10-10 14:40:00,2016-10-10 15:00:00)",66.49,2016-10-10 14:40:00,2016-10-10,14:40:00,0,37
4400,B,3,"[2016-10-10 15:00:00,2016-10-10 15:20:00)",102.4,2016-10-10 15:00:00,2016-10-10,15:00:00,0,38
4401,B,3,"[2016-10-10 15:20:00,2016-10-10 15:40:00)",115.19,2016-10-10 15:20:00,2016-10-10,15:20:00,0,39
4402,B,3,"[2016-10-10 15:40:00,2016-10-10 16:00:00)",144.79,2016-10-10 15:40:00,2016-10-10,15:40:00,0,40
4403,B,3,"[2016-10-10 16:00:00,2016-10-10 16:20:00)",96.1,2016-10-10 16:00:00,2016-10-10,16:00:00,0,41
4404,B,3,"[2016-10-10 16:20:00,2016-10-10 16:40:00)",83.15,2016-10-10 16:20:00,2016-10-10,16:20:00,0,42
4405,B,3,"[2016-10-10 16:40:00,2016-10-10 17:00:00)",101.68,2016-10-10 16:40:00,2016-10-10,16:40:00,0,43
4406,B,3,"[2016-10-10 17:00:00,2016-10-10 17:20:00)",66.33,2016-10-10 17:00:00,2016-10-10,17:00:00,0,44
4407,B,3,"[2016-10-10 17:20:00,2016-10-10 17:40:00)",99.53,2016-10-10 17:20:00,2016-10-10,17:20:00,0,45
4408,B,3,"[2016-10-10 17:40:00,2016-10-10 18:00:00)",96.32,2016-10-10 17:40:00,2016-10-10,17:40:00,0,46
4409,B,3,"[2016-10-10 18:00:00,2016-10-10 18:20:00)",123.44,2016-10-10 18:00:00,2016-10-10,18:00:00,0,47
4410,B,3,"[2016-10-10 18:20:00,2016-10-10 18:40:00)",89.56,2016-10-10 18:20:00,2016-10-10,18:20:00,0,48
4411,B,3,"[2016-10-10 18:40:00,2016-10-10 19:00:00)",102.36,2016-10-10 18:40:00,2016-10-10,18:40:00,0,49
4412,B,3,"[2016-10-10 19:00:00,2016-10-10 19:20:00)",237.85,2016-10-10 19:00:00,2016-10-10,19:00:00,0,64
4413,B,3,"[2016-10-10 19:20:00,2016-10-10 19:40:00)",120.55,2016-10-10 19:20:00,2016-10-10,19:20:00,0,50
4414,B,3,"[2016-10-10 19:40:00,2016-10-10 20:00:00)",104.67,2016-10-10 19:40:00,2016-10-10,19:40:00,0,51
4415,B,3,"[2016-10-10 20:00:00,2016-10-10 20:20:00)",111.06,2016-10-10 20:00:00,2016-10-10,20:00:00,0,52
4416,B,3,"[2016-10-10 20:20:00,2016-10-10 20:40:00)",138.67,2016-10-10 20:20:00,2016-10-10,20:20:00,0,65
4417,B,3,"[2016-10-10 21:00:00,2016-10-10 21:20:00)",54.29,2016-10-10 21:00:00,2016-10-10,21:00:00,0,66
4418,B,3,"[2016-10-10 21:20:00,2016-10-10 21:40:00)",106.05,2016-10-10 21:20:00,2016-10-10,21:20:00,0,54
4419,B,3,"[2016-10-10 21:40:00,2016-10-10 22:00:00)",65.88,2016-10-10 21:40:00,2016-10-10,21:40:00,0,55
4420,B,3,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",61.14,2016-10-10 22:00:00,2016-10-10,22:00:00,0,56
4421,B,3,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",74.89,2016-10-10 22:40:00,2016-10-10,22:40:00,0,71
4422,B,3,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",74.93,2016-10-10 23:20:00,2016-10-10,23:20:00,0,68
4423,B,3,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",31.46,2016-10-10 23:40:00,2016-10-10,23:40:00,0,59
4424,B,3,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",103.27,2016-10-11 00:20:00,2016-10-11,00:20:00,1,2
4425,B,3,"[2016-10-11 01:40:00,2016-10-11 02:00:00)",94.61,2016-10-11 01:40:00,2016-10-11,01:40:00,1,3
4426,B,3,"[2016-10-11 02:20:00,2016-10-11 02:40:00)",75.56,2016-10-11 02:20:00,2016-10-11,02:20:00,1,61
4427,B,3,"[2016-10-11 04:40:00,2016-10-11 05:00:00)",91.92,2016-10-11 04:40:00,2016-10-11,04:40:00,1,9
4428,B,3,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",59.16,2016-10-11 05:00:00,2016-10-11,05:00:00,1,10
4429,B,3,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",71.58,2016-10-11 06:20:00,2016-10-11,06:20:00,1,12
4430,B,3,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",133.72,2016-10-11 06:40:00,2016-10-11,06:40:00,1,13
4431,B,3,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",126.05,2016-10-11 07:00:00,2016-10-11,07:00:00,1,14
4432,B,3,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",143.01,2016-10-11 07:20:00,2016-10-11,07:20:00,1,15
4433,B,3,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",110.76,2016-10-11 07:40:00,2016-10-11,07:40:00,1,16
4434,B,3,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",142.52,2016-10-11 08:00:00,2016-10-11,08:00:00,1,17
4435,B,3,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",93.0,2016-10-11 08:20:00,2016-10-11,08:20:00,1,18
4436,B,3,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",136.49,2016-10-11 08:40:00,2016-10-11,08:40:00,1,19
4437,B,3,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",96.54,2016-10-11 09:00:00,2016-10-11,09:00:00,1,20
4438,B,3,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",104.09,2016-10-11 09:20:00,2016-10-11,09:20:00,1,21
4439,B,3,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",133.37,2016-10-11 09:40:00,2016-10-11,09:40:00,1,22
4440,B,3,"[2016-10-11 10:00:00,2016-10-11 10:20:00)",133.5,2016-10-11 10:00:00,2016-10-11,10:00:00,1,23
4441,B,3,"[2016-10-11 10:20:00,2016-10-11 10:40:00)",231.31,2016-10-11 10:20:00,2016-10-11,10:20:00,1,24
4442,B,3,"[2016-10-11 10:40:00,2016-10-11 11:00:00)",76.84,2016-10-11 10:40:00,2016-10-11,10:40:00,1,25
4443,B,3,"[2016-10-11 11:20:00,2016-10-11 11:40:00)",93.11,2016-10-11 11:20:00,2016-10-11,11:20:00,1,27
4444,B,3,"[2016-10-11 11:40:00,2016-10-11 12:00:00)",102.93,2016-10-11 11:40:00,2016-10-11,11:40:00,1,28
4445,B,3,"[2016-10-11 12:00:00,2016-10-11 12:20:00)",81.63,2016-10-11 12:00:00,2016-10-11,12:00:00,1,29
4446,B,3,"[2016-10-11 12:20:00,2016-10-11 12:40:00)",129.76,2016-10-11 12:20:00,2016-10-11,12:20:00,1,30
4447,B,3,"[2016-10-11 12:40:00,2016-10-11 13:00:00)",75.79,2016-10-11 12:40:00,2016-10-11,12:40:00,1,31
4448,B,3,"[2016-10-11 13:00:00,2016-10-11 13:20:00)",108.03,2016-10-11 13:00:00,2016-10-11,13:00:00,1,32
4449,B,3,"[2016-10-11 13:20:00,2016-10-11 13:40:00)",106.02,2016-10-11 13:20:00,2016-10-11,13:20:00,1,33
4450,B,3,"[2016-10-11 13:40:00,2016-10-11 14:00:00)",103.98,2016-10-11 13:40:00,2016-10-11,13:40:00,1,34
4451,B,3,"[2016-10-11 14:00:00,2016-10-11 14:20:00)",160.78,2016-10-11 14:00:00,2016-10-11,14:00:00,1,35
4452,B,3,"[2016-10-11 14:20:00,2016-10-11 14:40:00)",110.78,2016-10-11 14:20:00,2016-10-11,14:20:00,1,36
4453,B,3,"[2016-10-11 14:40:00,2016-10-11 15:00:00)",82.26,2016-10-11 14:40:00,2016-10-11,14:40:00,1,37
4454,B,3,"[2016-10-11 15:00:00,2016-10-11 15:20:00)",72.46,2016-10-11 15:00:00,2016-10-11,15:00:00,1,38
4455,B,3,"[2016-10-11 15:20:00,2016-10-11 15:40:00)",113.49,2016-10-11 15:20:00,2016-10-11,15:20:00,1,39
4456,B,3,"[2016-10-11 15:40:00,2016-10-11 16:00:00)",124.56,2016-10-11 15:40:00,2016-10-11,15:40:00,1,40
4457,B,3,"[2016-10-11 16:00:00,2016-10-11 16:20:00)",97.92,2016-10-11 16:00:00,2016-10-11,16:00:00,1,41
4458,B,3,"[2016-10-11 16:20:00,2016-10-11 16:40:00)",130.13,2016-10-11 16:20:00,2016-10-11,16:20:00,1,42
4459,B,3,"[2016-10-11 16:40:00,2016-10-11 17:00:00)",90.69,2016-10-11 16:40:00,2016-10-11,16:40:00,1,43
4460,B,3,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",73.86,2016-10-11 17:00:00,2016-10-11,17:00:00,1,44
4461,B,3,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",103.08,2016-10-11 17:20:00,2016-10-11,17:20:00,1,45
4462,B,3,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",76.11,2016-10-11 17:40:00,2016-10-11,17:40:00,1,46
4463,B,3,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",113.66,2016-10-11 18:00:00,2016-10-11,18:00:00,1,47
4464,B,3,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",64.97,2016-10-11 18:20:00,2016-10-11,18:20:00,1,48
4465,B,3,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",89.14,2016-10-11 18:40:00,2016-10-11,18:40:00,1,49
4466,B,3,"[2016-10-11 19:00:00,2016-10-11 19:20:00)",92.67,2016-10-11 19:00:00,2016-10-11,19:00:00,1,64
4467,B,3,"[2016-10-11 19:20:00,2016-10-11 19:40:00)",129.44,2016-10-11 19:20:00,2016-10-11,19:20:00,1,50
4468,B,3,"[2016-10-11 19:40:00,2016-10-11 20:00:00)",102.91,2016-10-11 19:40:00,2016-10-11,19:40:00,1,51
4469,B,3,"[2016-10-11 20:00:00,2016-10-11 20:20:00)",95.91,2016-10-11 20:00:00,2016-10-11,20:00:00,1,52
4470,B,3,"[2016-10-11 20:40:00,2016-10-11 21:00:00)",126.44,2016-10-11 20:40:00,2016-10-11,20:40:00,1,53
4471,B,3,"[2016-10-11 21:00:00,2016-10-11 21:20:00)",114.51,2016-10-11 21:00:00,2016-10-11,21:00:00,1,66
4472,B,3,"[2016-10-11 21:20:00,2016-10-11 21:40:00)",268.29,2016-10-11 21:20:00,2016-10-11,21:20:00,1,54
4473,B,3,"[2016-10-11 21:40:00,2016-10-11 22:00:00)",120.55,2016-10-11 21:40:00,2016-10-11,21:40:00,1,55
4474,B,3,"[2016-10-11 22:00:00,2016-10-11 22:20:00)",86.69,2016-10-11 22:00:00,2016-10-11,22:00:00,1,56
4475,B,3,"[2016-10-11 22:20:00,2016-10-11 22:40:00)",86.0,2016-10-11 22:20:00,2016-10-11,22:20:00,1,57
4476,B,3,"[2016-10-11 22:40:00,2016-10-11 23:00:00)",88.25,2016-10-11 22:40:00,2016-10-11,22:40:00,1,71
4477,B,3,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",136.46,2016-10-11 23:20:00,2016-10-11,23:20:00,1,68
4478,B,3,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",83.32,2016-10-12 00:00:00,2016-10-12,00:00:00,2,1
4479,B,3,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",63.29,2016-10-12 01:00:00,2016-10-12,01:00:00,2,60
4480,B,3,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",105.41,2016-10-12 02:20:00,2016-10-12,02:20:00,2,61
4481,B,3,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",83.37,2016-10-12 03:20:00,2016-10-12,03:20:00,2,63
4482,B,3,"[2016-10-12 04:40:00,2016-10-12 05:00:00)",104.78,2016-10-12 04:40:00,2016-10-12,04:40:00,2,9
4483,B,3,"[2016-10-12 05:20:00,2016-10-12 05:40:00)",87.31,2016-10-12 05:20:00,2016-10-12,05:20:00,2,69
4484,B,3,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",84.28,2016-10-12 06:00:00,2016-10-12,06:00:00,2,11
4485,B,3,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",98.94,2016-10-12 06:20:00,2016-10-12,06:20:00,2,12
4486,B,3,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",78.19,2016-10-12 06:40:00,2016-10-12,06:40:00,2,13
4487,B,3,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",79.96,2016-10-12 07:00:00,2016-10-12,07:00:00,2,14
4488,B,3,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",73.71,2016-10-12 07:20:00,2016-10-12,07:20:00,2,15
4489,B,3,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",153.3,2016-10-12 07:40:00,2016-10-12,07:40:00,2,16
