,Unnamed: 0,time_window,volume,hour__6,hour__7,hour__8,hour__9,hour__15,hour__16,hour__17,hour__18,date
379,2502,15:40:00),113,0,0,0,0,1,0,0,0,[2016-09-23
380,2503,16:00:00),114,0,0,0,0,1,0,0,0,[2016-09-23
381,2504,16:20:00),110,0,0,0,0,0,1,0,0,[2016-09-23
382,2505,16:40:00),112,0,0,0,0,0,1,0,0,[2016-09-23
383,2506,17:00:00),113,0,0,0,0,0,1,0,0,[2016-09-23
384,2507,17:20:00),113,0,0,0,0,0,0,1,0,[2016-09-23
385,2508,17:40:00),105,0,0,0,0,0,0,1,0,[2016-09-23
386,2509,18:00:00),141,0,0,0,0,0,0,1,0,[2016-09-23
387,2510,18:20:00),93,0,0,0,0,0,0,0,1,[2016-09-23
388,2511,18:40:00),96,0,0,0,0,0,0,0,1,[2016-09-23
389,2512,19:00:00),108,0,0,0,0,0,0,0,1,[2016-09-23
390,2573,15:20:00),95,0,0,0,0,1,0,0,0,[2016-09-24
391,2574,15:40:00),110,0,0,0,0,1,0,0,0,[2016-09-24
392,2575,16:00:00),104,0,0,0,0,1,0,0,0,[2016-09-24
393,2576,16:20:00),93,0,0,0,0,0,1,0,0,[2016-09-24
394,2577,16:40:00),84,0,0,0,0,0,1,0,0,[2016-09-24
395,2578,17:00:00),90,0,0,0,0,0,1,0,0,[2016-09-24
396,2579,17:20:00),94,0,0,0,0,0,0,1,0,[2016-09-24
397,2580,17:40:00),85,0,0,0,0,0,0,1,0,[2016-09-24
398,2581,18:00:00),105,0,0,0,0,0,0,1,0,[2016-09-24
399,2582,18:20:00),78,0,0,0,0,0,0,0,1,[2016-09-24
400,2583,18:40:00),75,0,0,0,0,0,0,0,1,[2016-09-24
401,2584,19:00:00),59,0,0,0,0,0,0,0,1,[2016-09-24
402,2645,15:20:00),86,0,0,0,0,1,0,0,0,[2016-09-25
403,2646,15:40:00),105,0,0,0,0,1,0,0,0,[2016-09-25
404,2647,16:00:00),113,0,0,0,0,1,0,0,0,[2016-09-25
405,2648,16:20:00),86,0,0,0,0,0,1,0,0,[2016-09-25
406,2649,16:40:00),108,0,0,0,0,0,1,0,0,[2016-09-25
407,2650,17:00:00),120,0,0,0,0,0,1,0,0,[2016-09-25
408,2651,17:20:00),105,0,0,0,0,0,0,1,0,[2016-09-25
409,2652,17:40:00),104,0,0,0,0,0,0,1,0,[2016-09-25
410,2653,18:00:00),84,0,0,0,0,0,0,1,0,[2016-09-25
411,2654,18:20:00),69,0,0,0,0,0,0,0,1,[2016-09-25
412,2655,18:40:00),61,0,0,0,0,0,0,0,1,[2016-09-25
413,2656,19:00:00),62,0,0,0,0,0,0,0,1,[2016-09-25
414,2717,15:20:00),92,0,0,0,0,1,0,0,0,[2016-09-26
415,2718,15:40:00),108,0,0,0,0,1,0,0,0,[2016-09-26
416,2719,16:00:00),83,0,0,0,0,1,0,0,0,[2016-09-26
417,2720,16:20:00),106,0,0,0,0,0,1,0,0,[2016-09-26
418,2721,16:40:00),112,0,0,0,0,0,1,0,0,[2016-09-26
419,2722,17:00:00),103,0,0,0,0,0,1,0,0,[2016-09-26
420,2723,17:20:00),106,0,0,0,0,0,0,1,0,[2016-09-26
421,2724,17:40:00),112,0,0,0,0,0,0,1,0,[2016-09-26
422,2725,18:00:00),102,0,0,0,0,0,0,1,0,[2016-09-26
423,2726,18:20:00),74,0,0,0,0,0,0,0,1,[2016-09-26
424,2727,18:40:00),85,0,0,0,0,0,0,0,1,[2016-09-26
425,2728,19:00:00),54,0,0,0,0,0,0,0,1,[2016-09-26
426,2789,15:20:00),117,0,0,0,0,1,0,0,0,[2016-09-27
427,2790,15:40:00),96,0,0,0,0,1,0,0,0,[2016-09-27
428,2791,16:00:00),112,0,0,0,0,1,0,0,0,[2016-09-27
429,2792,16:20:00),79,0,0,0,0,0,1,0,0,[2016-09-27
430,2793,16:40:00),97,0,0,0,0,0,1,0,0,[2016-09-27
431,2794,17:00:00),119,0,0,0,0,0,1,0,0,[2016-09-27
432,2795,17:20:00),94,0,0,0,0,0,0,1,0,[2016-09-27
433,2796,17:40:00),142,0,0,0,0,0,0,1,0,[2016-09-27
434,2797,18:00:00),110,0,0,0,0,0,0,1,0,[2016-09-27
435,2798,18:20:00),76,0,0,0,0,0,0,0,1,[2016-09-27
436,2799,18:40:00),85,0,0,0,0,0,0,0,1,[2016-09-27
437,2800,19:00:00),64,0,0,0,0,0,0,0,1,[2016-09-27
438,2861,15:20:00),90,0,0,0,0,1,0,0,0,[2016-09-28
439,2862,15:40:00),97,0,0,0,0,1,0,0,0,[2016-09-28
440,2863,16:00:00),83,0,0,0,0,1,0,0,0,[2016-09-28
441,2864,16:20:00),100,0,0,0,0,0,1,0,0,[2016-09-28
442,2865,16:40:00),65,0,0,0,0,0,1,0,0,[2016-09-28
443,2866,17:00:00),78,0,0,0,0,0,1,0,0,[2016-09-28
444,2867,17:20:00),86,0,0,0,0,0,0,1,0,[2016-09-28
445,2868,17:40:00),113,0,0,0,0,0,0,1,0,[2016-09-28
446,2869,18:00:00),112,0,0,0,0,0,0,1,0,[2016-09-28
447,2870,18:20:00),80,0,0,0,0,0,0,0,1,[2016-09-28
448,2871,18:40:00),69,0,0,0,0,0,0,0,1,[2016-09-28
449,2872,19:00:00),64,0,0,0,0,0,0,0,1,[2016-09-28
450,2933,15:20:00),78,0,0,0,0,1,0,0,0,[2016-09-29
451,2934,15:40:00),53,0,0,0,0,1,0,0,0,[2016-09-29
452,2935,16:00:00),94,0,0,0,0,1,0,0,0,[2016-09-29
453,2936,16:20:00),67,0,0,0,0,0,1,0,0,[2016-09-29
454,2937,16:40:00),103,0,0,0,0,0,1,0,0,[2016-09-29
455,2938,17:00:00),81,0,0,0,0,0,1,0,0,[2016-09-29
456,2939,17:20:00),94,0,0,0,0,0,0,1,0,[2016-09-29
457,2940,17:40:00),91,0,0,0,0,0,0,1,0,[2016-09-29
458,2941,18:00:00),130,0,0,0,0,0,0,1,0,[2016-09-29
459,2942,18:20:00),77,0,0,0,0,0,0,0,1,[2016-09-29
460,2943,18:40:00),70,0,0,0,0,0,0,0,1,[2016-09-29
461,2944,19:00:00),87,0,0,0,0,0,0,0,1,[2016-09-29
462,3005,15:20:00),114,0,0,0,0,1,0,0,0,[2016-09-30
463,3006,15:40:00),96,0,0,0,0,1,0,0,0,[2016-09-30
464,3007,16:00:00),77,0,0,0,0,1,0,0,0,[2016-09-30
465,3008,16:20:00),63,0,0,0,0,0,1,0,0,[2016-09-30
466,3009,16:40:00),110,0,0,0,0,0,1,0,0,[2016-09-30
467,3010,17:00:00),102,0,0,0,0,0,1,0,0,[2016-09-30
468,3011,17:20:00),67,0,0,0,0,0,0,1,0,[2016-09-30
469,3012,17:40:00),86,0,0,0,0,0,0,1,0,[2016-09-30
470,3013,18:00:00),93,0,0,0,0,0,0,1,0,[2016-09-30
471,3014,18:20:00),17,0,0,0,0,0,0,0,1,[2016-09-30
472,3015,18:40:00),19,0,0,0,0,0,0,0,1,[2016-09-30
473,3016,19:00:00),39,0,0,0,0,0,0,0,1,[2016-09-30
474,3075,15:20:00),5,0,0,0,0,1,0,0,0,[2016-10-01
475,3076,15:40:00),11,0,0,0,0,1,0,0,0,[2016-10-01
476,3077,16:00:00),14,0,0,0,0,1,0,0,0,[2016-10-01
477,3078,16:20:00),9,0,0,0,0,0,1,0,0,[2016-10-01
478,3079,16:40:00),11,0,0,0,0,0,1,0,0,[2016-10-01
479,3080,17:00:00),9,0,0,0,0,0,1,0,0,[2016-10-01
480,3081,17:20:00),12,0,0,0,0,0,0,1,0,[2016-10-01
481,3082,17:40:00),14,0,0,0,0,0,0,1,0,[2016-10-01
482,3083,18:00:00),4,0,0,0,0,0,0,1,0,[2016-10-01
483,3084,18:20:00),8,0,0,0,0,0,0,0,1,[2016-10-01
484,3085,18:40:00),5,0,0,0,0,0,0,0,1,[2016-10-01
485,3086,19:00:00),11,0,0,0,0,0,0,0,1,[2016-10-01
486,3147,15:20:00),11,0,0,0,0,1,0,0,0,[2016-10-02
487,3148,15:40:00),14,0,0,0,0,1,0,0,0,[2016-10-02
488,3149,16:00:00),18,0,0,0,0,1,0,0,0,[2016-10-02
489,3150,16:20:00),12,0,0,0,0,0,1,0,0,[2016-10-02
490,3151,16:40:00),10,0,0,0,0,0,1,0,0,[2016-10-02
491,3152,17:00:00),14,0,0,0,0,0,1,0,0,[2016-10-02
492,3153,17:20:00),5,0,0,0,0,0,0,1,0,[2016-10-02
493,3154,17:40:00),18,0,0,0,0,0,0,1,0,[2016-10-02
494,3155,18:00:00),16,0,0,0,0,0,0,1,0,[2016-10-02
495,3156,18:20:00),14,0,0,0,0,0,0,0,1,[2016-10-02
496,3157,18:40:00),11,0,0,0,0,0,0,0,1,[2016-10-02
497,3158,19:00:00),9,0,0,0,0,0,0,0,1,[2016-10-02
498,3577,15:20:00),91,0,0,0,0,1,0,0,0,[2016-10-08
499,3578,15:40:00),94,0,0,0,0,1,0,0,0,[2016-10-08
500,3579,16:00:00),99,0,0,0,0,1,0,0,0,[2016-10-08
501,3580,16:20:00),95,0,0,0,0,0,1,0,0,[2016-10-08
502,3581,16:40:00),81,0,0,0,0,0,1,0,0,[2016-10-08
503,3582,17:00:00),82,0,0,0,0,0,1,0,0,[2016-10-08
504,3583,17:20:00),92,0,0,0,0,0,0,1,0,[2016-10-08
505,3584,17:40:00),109,0,0,0,0,0,0,1,0,[2016-10-08
506,3585,18:00:00),104,0,0,0,0,0,0,1,0,[2016-10-08
507,3586,18:20:00),84,0,0,0,0,0,0,0,1,[2016-10-08
508,3587,18:40:00),70,0,0,0,0,0,0,0,1,[2016-10-08
509,3588,19:00:00),61,0,0,0,0,0,0,0,1,[2016-10-08
510,3649,15:20:00),84,0,0,0,0,1,0,0,0,[2016-10-09
511,3650,15:40:00),90,0,0,0,0,1,0,0,0,[2016-10-09
512,3651,16:00:00),107,0,0,0,0,1,0,0,0,[2016-10-09
513,3652,16:20:00),80,0,0,0,0,0,1,0,0,[2016-10-09
514,3653,16:40:00),100,0,0,0,0,0,1,0,0,[2016-10-09
515,3654,17:00:00),113,0,0,0,0,0,1,0,0,[2016-10-09
516,3655,17:20:00),127,0,0,0,0,0,0,1,0,[2016-10-09
517,3656,17:40:00),110,0,0,0,0,0,0,1,0,[2016-10-09
518,3657,18:00:00),105,0,0,0,0,0,0,1,0,[2016-10-09
519,3658,18:20:00),56,0,0,0,0,0,0,0,1,[2016-10-09
520,3659,18:40:00),80,0,0,0,0,0,0,0,1,[2016-10-09
521,3660,19:00:00),56,0,0,0,0,0,0,0,1,[2016-10-09
522,3721,15:20:00),90,0,0,0,0,1,0,0,0,[2016-10-10
523,3722,15:40:00),109,0,0,0,0,1,0,0,0,[2016-10-10
524,3723,16:00:00),96,0,0,0,0,1,0,0,0,[2016-10-10
525,3724,16:20:00),116,0,0,0,0,0,1,0,0,[2016-10-10
526,3725,16:40:00),69,0,0,0,0,0,1,0,0,[2016-10-10
527,3726,17:00:00),103,0,0,0,0,0,1,0,0,[2016-10-10
528,3727,17:20:00),109,0,0,0,0,0,0,1,0,[2016-10-10
529,3728,17:40:00),124,0,0,0,0,0,0,1,0,[2016-10-10
530,3729,18:00:00),110,0,0,0,0,0,0,1,0,[2016-10-10
531,3730,18:20:00),53,0,0,0,0,0,0,0,1,[2016-10-10
532,3731,18:40:00),81,0,0,0,0,0,0,0,1,[2016-10-10
533,3732,19:00:00),71,0,0,0,0,0,0,0,1,[2016-10-10
534,3793,15:20:00),85,0,0,0,0,1,0,0,0,[2016-10-11
535,3794,15:40:00),90,0,0,0,0,1,0,0,0,[2016-10-11
536,3795,16:00:00),86,0,0,0,0,1,0,0,0,[2016-10-11
537,3796,16:20:00),81,0,0,0,0,0,1,0,0,[2016-10-11
538,3797,16:40:00),91,0,0,0,0,0,1,0,0,[2016-10-11
539,3798,17:00:00),103,0,0,0,0,0,1,0,0,[2016-10-11
540,3799,17:20:00),75,0,0,0,0,0,0,1,0,[2016-10-11
541,3800,17:40:00),93,0,0,0,0,0,0,1,0,[2016-10-11
542,3801,18:00:00),109,0,0,0,0,0,0,1,0,[2016-10-11
543,3802,18:20:00),66,0,0,0,0,0,0,0,1,[2016-10-11
544,3803,18:40:00),83,0,0,0,0,0,0,0,1,[2016-10-11
545,3804,19:00:00),62,0,0,0,0,0,0,0,1,[2016-10-11
546,3865,15:20:00),90,0,0,0,0,1,0,0,0,[2016-10-12
547,3866,15:40:00),103,0,0,0,0,1,0,0,0,[2016-10-12
548,3867,16:00:00),88,0,0,0,0,1,0,0,0,[2016-10-12
549,3868,16:20:00),112,0,0,0,0,0,1,0,0,[2016-10-12
550,3869,16:40:00),103,0,0,0,0,0,1,0,0,[2016-10-12
551,3870,17:00:00),115,0,0,0,0,0,1,0,0,[2016-10-12
552,3871,17:20:00),89,0,0,0,0,0,0,1,0,[2016-10-12
553,3872,17:40:00),132,0,0,0,0,0,0,1,0,[2016-10-12
554,3873,18:00:00),129,0,0,0,0,0,0,1,0,[2016-10-12
555,3874,18:20:00),48,0,0,0,0,0,0,0,1,[2016-10-12
556,3875,18:40:00),82,0,0,0,0,0,0,0,1,[2016-10-12
557,3876,19:00:00),66,0,0,0,0,0,0,0,1,[2016-10-12
558,3937,15:20:00),96,0,0,0,0,1,0,0,0,[2016-10-13
559,3938,15:40:00),87,0,0,0,0,1,0,0,0,[2016-10-13
560,3939,16:00:00),83,0,0,0,0,1,0,0,0,[2016-10-13
561,3940,16:20:00),84,0,0,0,0,0,1,0,0,[2016-10-13
562,3941,16:40:00),116,0,0,0,0,0,1,0,0,[2016-10-13
563,3942,17:00:00),99,0,0,0,0,0,1,0,0,[2016-10-13
564,3943,17:20:00),114,0,0,0,0,0,0,1,0,[2016-10-13
565,3944,17:40:00),94,0,0,0,0,0,0,1,0,[2016-10-13
566,3945,18:00:00),120,0,0,0,0,0,0,1,0,[2016-10-13
567,3946,18:20:00),53,0,0,0,0,0,0,0,1,[2016-10-13
568,3947,18:40:00),73,0,0,0,0,0,0,0,1,[2016-10-13
569,3948,19:00:00),76,0,0,0,0,0,0,0,1,[2016-10-13
570,4009,15:20:00),117,0,0,0,0,1,0,0,0,[2016-10-14
571,4010,15:40:00),116,0,0,0,0,1,0,0,0,[2016-10-14
572,4011,16:00:00),116,0,0,0,0,1,0,0,0,[2016-10-14
573,4012,16:20:00),105,0,0,0,0,0,1,0,0,[2016-10-14
574,4013,16:40:00),125,0,0,0,0,0,1,0,0,[2016-10-14
575,4014,17:00:00),114,0,0,0,0,0,1,0,0,[2016-10-14
576,4015,17:20:00),122,0,0,0,0,0,0,1,0,[2016-10-14
577,4016,17:40:00),132,0,0,0,0,0,0,1,0,[2016-10-14
578,4017,18:00:00),135,0,0,0,0,0,0,1,0,[2016-10-14
579,4018,18:20:00),89,0,0,0,0,0,0,0,1,[2016-10-14
580,4019,18:40:00),85,0,0,0,0,0,0,0,1,[2016-10-14
581,4020,19:00:00),84,0,0,0,0,0,0,0,1,[2016-10-14
582,4081,15:20:00),108,0,0,0,0,1,0,0,0,[2016-10-15
583,4082,15:40:00),85,0,0,0,0,1,0,0,0,[2016-10-15
584,4083,16:00:00),96,0,0,0,0,1,0,0,0,[2016-10-15
585,4084,16:20:00),92,0,0,0,0,0,1,0,0,[2016-10-15
586,4085,16:40:00),89,0,0,0,0,0,1,0,0,[2016-10-15
587,4086,17:00:00),93,0,0,0,0,0,1,0,0,[2016-10-15
588,4087,17:20:00),85,0,0,0,0,0,0,1,0,[2016-10-15
589,4088,17:40:00),94,0,0,0,0,0,0,1,0,[2016-10-15
590,4089,18:00:00),90,0,0,0,0,0,0,1,0,[2016-10-15
591,4090,18:20:00),67,0,0,0,0,0,0,0,1,[2016-10-15
592,4091,18:40:00),71,0,0,0,0,0,0,0,1,[2016-10-15
593,4092,19:00:00),61,0,0,0,0,0,0,0,1,[2016-10-15
594,4153,15:20:00),119,0,0,0,0,1,0,0,0,[2016-10-16
595,4154,15:40:00),118,0,0,0,0,1,0,0,0,[2016-10-16
596,4155,16:00:00),99,0,0,0,0,1,0,0,0,[2016-10-16
597,4156,16:20:00),135,0,0,0,0,0,1,0,0,[2016-10-16
598,4157,16:40:00),111,0,0,0,0,0,1,0,0,[2016-10-16
599,4158,17:00:00),105,0,0,0,0,0,1,0,0,[2016-10-16
600,4159,17:20:00),98,0,0,0,0,0,0,1,0,[2016-10-16
601,4160,17:40:00),134,0,0,0,0,0,0,1,0,[2016-10-16
602,4161,18:00:00),111,0,0,0,0,0,0,1,0,[2016-10-16
603,4162,18:20:00),76,0,0,0,0,0,0,0,1,[2016-10-16
604,4163,18:40:00),77,0,0,0,0,0,0,0,1,[2016-10-16
605,4164,19:00:00),56,0,0,0,0,0,0,0,1,[2016-10-16
606,4225,15:20:00),99,0,0,0,0,1,0,0,0,[2016-10-17
607,4226,15:40:00),92,0,0,0,0,1,0,0,0,[2016-10-17
608,4227,16:00:00),89,0,0,0,0,1,0,0,0,[2016-10-17
609,4228,16:20:00),101,0,0,0,0,0,1,0,0,[2016-10-17
610,4229,16:40:00),108,0,0,0,0,0,1,0,0,[2016-10-17
611,4230,17:00:00),104,0,0,0,0,0,1,0,0,[2016-10-17
612,4231,17:20:00),112,0,0,0,0,0,0,1,0,[2016-10-17
613,4232,17:40:00),126,0,0,0,0,0,0,1,0,[2016-10-17
614,4233,18:00:00),130,0,0,0,0,0,0,1,0,[2016-10-17
615,4234,18:20:00),52,0,0,0,0,0,0,0,1,[2016-10-17
616,4235,18:40:00),84,0,0,0,0,0,0,0,1,[2016-10-17
617,4236,19:00:00),49,0,0,0,0,0,0,0,1,[2016-10-17
618,4258,15:20:00),72,0,0,0,0,1,0,0,0,[2016-10-18
619,4259,15:40:00),102,0,0,0,0,1,0,0,0,[2016-10-18
620,4260,16:00:00),116,0,0,0,0,1,0,0,0,[2016-10-18
621,4261,16:20:00),102,0,0,0,0,0,1,0,0,[2016-10-18
622,4262,16:40:00),84,0,0,0,0,0,1,0,0,[2016-10-18
623,4263,17:00:00),113,0,0,0,0,0,1,0,0,[2016-10-18
624,4270,15:20:00),83,0,0,0,0,1,0,0,0,[2016-10-19
625,4271,15:40:00),99,0,0,0,0,1,0,0,0,[2016-10-19
626,4272,16:00:00),92,0,0,0,0,1,0,0,0,[2016-10-19
627,4273,16:20:00),82,0,0,0,0,0,1,0,0,[2016-10-19
628,4274,16:40:00),80,0,0,0,0,0,1,0,0,[2016-10-19
629,4275,17:00:00),85,0,0,0,0,0,1,0,0,[2016-10-19
630,4282,15:20:00),97,0,0,0,0,1,0,0,0,[2016-10-20
631,4283,15:40:00),115,0,0,0,0,1,0,0,0,[2016-10-20
632,4284,16:00:00),120,0,0,0,0,1,0,0,0,[2016-10-20
633,4285,16:20:00),90,0,0,0,0,0,1,0,0,[2016-10-20
634,4286,16:40:00),73,0,0,0,0,0,1,0,0,[2016-10-20
635,4287,17:00:00),119,0,0,0,0,0,1,0,0,[2016-10-20
636,4294,15:20:00),113,0,0,0,0,1,0,0,0,[2016-10-21
637,4295,15:40:00),106,0,0,0,0,1,0,0,0,[2016-10-21
638,4296,16:00:00),129,0,0,0,0,1,0,0,0,[2016-10-21
639,4297,16:20:00),107,0,0,0,0,0,1,0,0,[2016-10-21
640,4298,16:40:00),107,0,0,0,0,0,1,0,0,[2016-10-21
641,4299,17:00:00),109,0,0,0,0,0,1,0,0,[2016-10-21
642,4306,15:20:00),100,0,0,0,0,1,0,0,0,[2016-10-22
643,4307,15:40:00),96,0,0,0,0,1,0,0,0,[2016-10-22
644,4308,16:00:00),95,0,0,0,0,1,0,0,0,[2016-10-22
645,4309,16:20:00),109,0,0,0,0,0,1,0,0,[2016-10-22
646,4310,16:40:00),102,0,0,0,0,0,1,0,0,[2016-10-22
647,4311,17:00:00),79,0,0,0,0,0,1,0,0,[2016-10-22
648,4318,15:20:00),101,0,0,0,0,1,0,0,0,[2016-10-23
649,4319,15:40:00),124,0,0,0,0,1,0,0,0,[2016-10-23
650,4320,16:00:00),114,0,0,0,0,1,0,0,0,[2016-10-23
651,4321,16:20:00),104,0,0,0,0,0,1,0,0,[2016-10-23
652,4322,16:40:00),113,0,0,0,0,0,1,0,0,[2016-10-23
653,4323,17:00:00),108,0,0,0,0,0,1,0,0,[2016-10-23
654,4330,15:20:00),82,0,0,0,0,1,0,0,0,[2016-10-24
655,4331,15:40:00),80,0,0,0,0,1,0,0,0,[2016-10-24
656,4332,16:00:00),103,0,0,0,0,1,0,0,0,[2016-10-24
657,4333,16:20:00),99,0,0,0,0,0,1,0,0,[2016-10-24
658,4334,16:40:00),108,0,0,0,0,0,1,0,0,[2016-10-24
659,4335,17:00:00),103,0,0,0,0,0,1,0,0,[2016-10-24
660,4369,15:20:00),77,0,0,0,0,1,0,0,0,[2016-09-19
661,4370,15:40:00),67,0,0,0,0,1,0,0,0,[2016-09-19
662,4371,16:00:00),74,0,0,0,0,1,0,0,0,[2016-09-19
663,4372,16:20:00),76,0,0,0,0,0,1,0,0,[2016-09-19
664,4373,16:40:00),86,0,0,0,0,0,1,0,0,[2016-09-19
665,4374,17:00:00),99,0,0,0,0,0,1,0,0,[2016-09-19
666,4375,17:20:00),85,0,0,0,0,0,0,1,0,[2016-09-19
667,4376,17:40:00),72,0,0,0,0,0,0,1,0,[2016-09-19
668,4377,18:00:00),53,0,0,0,0,0,0,1,0,[2016-09-19
669,4378,18:20:00),55,0,0,0,0,0,0,0,1,[2016-09-19
670,4379,18:40:00),50,0,0,0,0,0,0,0,1,[2016-09-19
671,4380,19:00:00),49,0,0,0,0,0,0,0,1,[2016-09-19
672,4429,15:20:00),62,0,0,0,0,1,0,0,0,[2016-09-20
673,4430,15:40:00),69,0,0,0,0,1,0,0,0,[2016-09-20
674,4431,16:00:00),69,0,0,0,0,1,0,0,0,[2016-09-20
675,4432,16:20:00),82,0,0,0,0,0,1,0,0,[2016-09-20
676,4433,16:40:00),76,0,0,0,0,0,1,0,0,[2016-09-20
677,4434,17:00:00),64,0,0,0,0,0,1,0,0,[2016-09-20
678,4435,17:20:00),82,0,0,0,0,0,0,1,0,[2016-09-20
679,4436,17:40:00),86,0,0,0,0,0,0,1,0,[2016-09-20
680,4437,18:00:00),85,0,0,0,0,0,0,1,0,[2016-09-20
681,4438,18:20:00),77,0,0,0,0,0,0,0,1,[2016-09-20
682,4439,18:40:00),60,0,0,0,0,0,0,0,1,[2016-09-20
683,4440,19:00:00),56,0,0,0,0,0,0,0,1,[2016-09-20
684,4490,15:20:00),63,0,0,0,0,1,0,0,0,[2016-09-21
685,4491,15:40:00),81,0,0,0,0,1,0,0,0,[2016-09-21
686,4492,16:00:00),77,0,0,0,0,1,0,0,0,[2016-09-21
687,4493,16:20:00),66,0,0,0,0,0,1,0,0,[2016-09-21
688,4494,16:40:00),81,0,0,0,0,0,1,0,0,[2016-09-21
689,4495,17:00:00),99,0,0,0,0,0,1,0,0,[2016-09-21
690,4496,17:20:00),88,0,0,0,0,0,0,1,0,[2016-09-21
691,4497,17:40:00),77,0,0,0,0,0,0,1,0,[2016-09-21
692,4498,18:00:00),83,0,0,0,0,0,0,1,0,[2016-09-21
693,4499,18:20:00),58,0,0,0,0,0,0,0,1,[2016-09-21
694,4500,18:40:00),72,0,0,0,0,0,0,0,1,[2016-09-21
695,4501,19:00:00),49,0,0,0,0,0,0,0,1,[2016-09-21
696,4549,15:20:00),62,0,0,0,0,1,0,0,0,[2016-09-22
697,4550,15:40:00),73,0,0,0,0,1,0,0,0,[2016-09-22
698,4551,16:00:00),71,0,0,0,0,1,0,0,0,[2016-09-22
699,4552,16:20:00),51,0,0,0,0,0,1,0,0,[2016-09-22
700,4553,16:40:00),93,0,0,0,0,0,1,0,0,[2016-09-22
701,4554,17:00:00),96,0,0,0,0,0,1,0,0,[2016-09-22
702,4555,17:20:00),71,0,0,0,0,0,0,1,0,[2016-09-22
703,4556,17:40:00),76,0,0,0,0,0,0,1,0,[2016-09-22
704,4557,18:00:00),70,0,0,0,0,0,0,1,0,[2016-09-22
705,4558,18:20:00),83,0,0,0,0,0,0,0,1,[2016-09-22
706,4559,18:40:00),63,0,0,0,0,0,0,0,1,[2016-09-22
707,4560,19:00:00),53,0,0,0,0,0,0,0,1,[2016-09-22
708,4610,15:20:00),98,0,0,0,0,1,0,0,0,[2016-09-23
709,4611,15:40:00),93,0,0,0,0,1,0,0,0,[2016-09-23
710,4612,16:00:00),82,0,0,0,0,1,0,0,0,[2016-09-23
711,4613,16:20:00),77,0,0,0,0,0,1,0,0,[2016-09-23
712,4614,16:40:00),100,0,0,0,0,0,1,0,0,[2016-09-23
713,4615,17:00:00),110,0,0,0,0,0,1,0,0,[2016-09-23
714,4616,17:20:00),95,0,0,0,0,0,0,1,0,[2016-09-23
715,4617,17:40:00),92,0,0,0,0,0,0,1,0,[2016-09-23
716,4618,18:00:00),95,0,0,0,0,0,0,1,0,[2016-09-23
717,4619,18:20:00),80,0,0,0,0,0,0,0,1,[2016-09-23
718,4620,18:40:00),71,0,0,0,0,0,0,0,1,[2016-09-23
719,4621,19:00:00),80,0,0,0,0,0,0,0,1,[2016-09-23
720,4673,15:20:00),80,0,0,0,0,1,0,0,0,[2016-09-24
721,4674,15:40:00),89,0,0,0,0,1,0,0,0,[2016-09-24
722,4675,16:00:00),94,0,0,0,0,1,0,0,0,[2016-09-24
723,4676,16:20:00),87,0,0,0,0,0,1,0,0,[2016-09-24
724,4677,16:40:00),83,0,0,0,0,0,1,0,0,[2016-09-24
725,4678,17:00:00),89,0,0,0,0,0,1,0,0,[2016-09-24
726,4679,17:20:00),71,0,0,0,0,0,0,1,0,[2016-09-24
727,4680,17:40:00),89,0,0,0,0,0,0,1,0,[2016-09-24
728,4681,18:00:00),85,0,0,0,0,0,0,1,0,[2016-09-24
729,4682,18:20:00),34,0,0,0,0,0,0,0,1,[2016-09-24
730,4683,19:00:00),1,0,0,0,0,0,0,0,1,[2016-09-24
731,4732,15:20:00),94,0,0,0,0,1,0,0,0,[2016-09-25
732,4733,15:40:00),103,0,0,0,0,1,0,0,0,[2016-09-25
733,4734,16:00:00),75,0,0,0,0,1,0,0,0,[2016-09-25
734,4735,16:20:00),76,0,0,0,0,0,1,0,0,[2016-09-25
735,4736,16:40:00),92,0,0,0,0,0,1,0,0,[2016-09-25
736,4737,17:00:00),74,0,0,0,0,0,1,0,0,[2016-09-25
737,4738,17:20:00),84,0,0,0,0,0,0,1,0,[2016-09-25
738,4739,17:40:00),77,0,0,0,0,0,0,1,0,[2016-09-25
739,4740,18:00:00),56,0,0,0,0,0,0,1,0,[2016-09-25
740,4741,18:20:00),71,0,0,0,0,0,0,0,1,[2016-09-25
741,4742,18:40:00),66,0,0,0,0,0,0,0,1,[2016-09-25
742,4743,19:00:00),41,0,0,0,0,0,0,0,1,[2016-09-25
743,4791,15:20:00),76,0,0,0,0,1,0,0,0,[2016-09-26
744,4792,15:40:00),71,0,0,0,0,1,0,0,0,[2016-09-26
745,4793,16:00:00),72,0,0,0,0,1,0,0,0,[2016-09-26
746,4794,16:20:00),64,0,0,0,0,0,1,0,0,[2016-09-26
747,4795,16:40:00),75,0,0,0,0,0,1,0,0,[2016-09-26
748,4796,17:00:00),73,0,0,0,0,0,1,0,0,[2016-09-26
749,4797,17:20:00),71,0,0,0,0,0,0,1,0,[2016-09-26
750,4798,17:40:00),67,0,0,0,0,0,0,1,0,[2016-09-26
751,4799,18:00:00),63,0,0,0,0,0,0,1,0,[2016-09-26
752,4800,18:20:00),63,0,0,0,0,0,0,0,1,[2016-09-26
753,4801,18:40:00),52,0,0,0,0,0,0,0,1,[2016-09-26
754,4802,19:00:00),48,0,0,0,0,0,0,0,1,[2016-09-26
